Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704564303,0,0,0,0,0,0,0,0,0,0,45.38078308105469,43.49656295776367,42.889862060546875,45.97750473022461,43.82801055908203,41.91197967529297,40.470855712890625,40.142730712890625,43.04195022583008,41.895721435546875,46.3378791809082,45.39379119873047,15.00857162475586,8.809342384338379,5.089391231536865,3.5105268955230713,2.9680733680725098,1.5799946784973145,1.1056898832321167,0.9464209675788879,11.245040893554688,34359738368,0,10174365696,0
104,1697704564303,0,0,0,0,0,0,0,0,0,0,45.38078308105469,43.49656295776367,42.889862060546875,45.97750473022461,43.82801055908203,41.91197967529297,40.470855712890625,40.142730712890625,43.04195022583008,41.895721435546875,46.33787155151367,45.39379119873047,15.00857162475586,8.809341430664063,5.089390277862549,3.510526180267334,2.9680728912353516,1.579994559288025,1.1056897640228271,0.9464209079742432,11.245040893554688,34359738368,0,10175184896,0
102,1697704564408,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33789825439453,45.39381408691406,15.00864315032959,8.809355735778809,5.089383602142334,3.5105342864990234,2.968069076538086,1.5799925327301025,1.1056880950927734,0.9464197158813477,11.245040893554688,34359738368,0,10175184896,0
104,1697704564511,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33791732788086,45.393829345703125,15.008740425109863,8.80942153930664,5.089455604553223,3.5105950832366943,2.9681169986724854,1.5800167322158813,1.1056997776031494,0.9464315176010132,11.245040893554688,34359738368,0,10175184896,0
103,1697704564616,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33799362182617,45.39390182495117,15.00882625579834,8.809515953063965,5.089541435241699,3.5106825828552246,2.9681918621063232,1.580106258392334,1.1057640314102173,0.9465353488922119,11.245040893554688,34359738368,0,10175184896,0
104,1697704564719,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33806610107422,45.39397430419922,15.008899688720703,8.809582710266113,5.089600563049316,3.510730266571045,2.968240976333618,1.5801697969436646,1.1057889461517334,0.9465866088867188,11.245040893554688,34359738368,0,10175184896,0
104,1697704564824,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.3381233215332,45.394046783447266,15.008944511413574,8.809676170349121,5.089646339416504,3.5107650756835938,2.968276023864746,1.5801942348480225,1.1058266162872314,0.9465852975845337,12.040696144104004,34359738368,0,10175184896,0
104,1697704564929,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33815383911133,45.394073486328125,15.008989334106445,8.80970287322998,5.089665412902832,3.5107600688934326,2.9682722091674805,1.580191731452942,1.1058250665664673,0.9465838670730591,12.040696144104004,34359738368,0,10175184896,0
104,1697704565034,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33815383911133,45.3940544128418,15.0089693069458,8.809690475463867,5.089657783508301,3.510755777359009,2.9682679176330566,1.5801897048950195,1.1058236360549927,0.9465826749801636,12.040696144104004,34359738368,0,10175184896,0
104,1697704565139,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.33815002441406,45.3940544128418,15.008974075317383,8.80967903137207,5.089651584625244,3.5107505321502686,2.968263626098633,1.580187439918518,1.1058220863342285,0.946581244468689,12.040696144104004,34359738368,0,10175184896,0
102,1697704565243,0,0,0,0,0,0,0,0,0,0,45.14936447143555,43.6582145690918,42.760337829589844,46.010475158691406,43.948997497558594,42.03435134887695,40.36147689819336,40.16423034667969,42.90329360961914,41.810951232910156,46.338157653808594,45.39405822753906,15.008993148803711,8.80970573425293,5.089683532714844,3.510772466659546,2.9682860374450684,1.5802115201950073,1.1058205366134644,0.9465800523757935,12.040696144104004,34359738368,0,10175184896,0
104,1697704565346,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.33811950683594,45.3940315246582,15.009064674377441,8.809760093688965,5.089703559875488,3.510794162750244,2.968308448791504,1.580222487449646,1.1058191061019897,0.946578860282898,12.040696144104004,34359738368,0,10617946112,0
104,1697704565451,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.33810043334961,45.39400100708008,15.009056091308594,8.809762001037598,5.089709758758545,3.5108015537261963,2.96830415725708,1.5802202224731445,1.1058176755905151,0.9465775489807129,12.040696144104004,34359738368,0,10628956160,0
104,1697704565556,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.33807373046875,45.393978118896484,15.009037971496582,8.809762001037598,5.089702606201172,3.5107970237731934,2.9683001041412354,1.5802181959152222,1.105816125869751,0.9465762376785278,12.040696144104004,34359738368,0,10629595136,0
104,1697704565661,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.33805847167969,45.39396667480469,15.009042739868164,8.8097505569458,5.08970832824707,3.5107922554016113,2.9682962894439697,1.5802158117294312,1.1058145761489868,0.9465749263763428,12.040696144104004,34359738368,0,10627284992,0
104,1697704565766,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.33802032470703,45.3939323425293,15.009061813354492,8.809739112854004,5.089701175689697,3.5107877254486084,2.968291997909546,1.5802137851715088,1.1058130264282227,0.9465736150741577,12.040696144104004,34359738368,0,10627284992,0
103,1697704565872,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.337989807128906,45.39389419555664,15.009053230285645,8.809727668762207,5.089694023132324,3.510782480239868,2.968287944793701,1.5802115201950073,1.105811595916748,0.9465723037719727,19.910037994384766,34359738368,0,10627284992,0
103,1697704565976,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.337947845458984,45.39384460449219,15.009045600891113,8.80972671508789,5.089687347412109,3.5107779502868652,2.9682836532592773,1.580209493637085,1.1058099269866943,0.9465710520744324,19.910037994384766,34359738368,0,10627284992,0
104,1697704566081,0,0,0,0,0,0,0,0,0,0,48.528770446777344,45.64338684082031,49.22908020019531,51.65877151489258,48.83555603027344,46.35171890258789,44.44646072387695,44.84117126464844,46.06243896484375,45.014076232910156,46.33790588378906,45.39381408691406,15.009027481079102,8.809714317321777,5.0896806716918945,3.510772705078125,2.9682798385620117,1.5802072286605835,1.1058086156845093,0.9465697407722473,19.910037994384766,34359738368,0,10627284992,0
