Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704430983,0,0,0,0,0,0,0,0,0,0,45.84606170654297,44.282554626464844,43.486366271972656,46.400390625,44.22235870361328,43.53633117675781,41.20268630981445,40.141204833984375,43.23249435424805,42.24473571777344,46.37506103515625,45.43262481689453,15.021186828613281,8.819045066833496,5.095905303955078,3.5150442123413086,2.971728801727295,1.5816878080368042,1.1068530082702637,0.9474628567695618,12.045990943908691,34359738368,0,10034085888,0
104,1697704430983,0,0,0,0,0,0,0,0,0,0,45.84606170654297,44.282554626464844,43.486366271972656,46.400390625,44.22235870361328,43.53633117675781,41.20268630981445,40.141204833984375,43.23249435424805,42.24473571777344,46.37507629394531,45.432640075683594,15.021196365356445,8.819043159484863,5.09590482711792,3.5150434970855713,2.971728563308716,1.5816876888275146,1.1068528890609741,0.947462797164917,12.045990943908691,34359738368,0,10034495488,0
102,1697704431088,0,0,0,0,0,0,0,0,0,0,45.84606170654297,44.282554626464844,43.486366271972656,46.400390625,44.22235870361328,43.53633117675781,41.20268630981445,40.141204833984375,43.23249435424805,42.24473571777344,46.37507629394531,45.432655334472656,15.021257400512695,8.819056510925293,5.095898151397705,3.5150387287139893,2.971724510192871,1.5816853046417236,1.10685133934021,0.9474613666534424,12.045990943908691,34359738368,0,10038280192,0
101,1697704431191,0,0,0,0,0,0,0,0,0,0,45.84606170654297,44.282554626464844,43.486366271972656,46.400390625,44.22235870361328,43.53633117675781,41.20268630981445,40.141204833984375,43.23249435424805,42.24473571777344,46.37509536743164,45.43267059326172,15.021263122558594,8.819124221801758,5.095890522003174,3.515033721923828,2.9717202186584473,1.5816831588745117,1.1068499088287354,0.9474601745605469,12.045990943908691,34359738368,0,10038525952,0
104,1697704431293,0,0,0,0,0,0,0,0,0,0,45.84606170654297,44.282554626464844,43.486366271972656,46.400390625,44.22235870361328,43.53633117675781,41.20268630981445,40.141204833984375,43.23249435424805,42.24473571777344,46.3751220703125,45.43269729614258,15.021279335021973,8.819190979003906,5.095883846282959,3.5150294303894043,2.9717164039611816,1.5816811323165894,1.1068483591079712,0.9474589228630066,12.045990943908691,34359738368,0,10038411264,0
101,1697704431398,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.37510681152344,45.4327392578125,15.021366119384766,8.81917953491211,5.095877170562744,3.515024185180664,2.971712589263916,1.581678867340088,1.106846809387207,0.9474575519561768,12.045990943908691,34359738368,0,10038558720,0
104,1697704431501,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.375064849853516,45.43279266357422,15.021438598632813,8.819181442260742,5.095869541168213,3.515019655227661,2.971708297729492,1.581676721572876,1.1068452596664429,0.9474563598632813,12.045990943908691,34359738368,0,10038689792,0
103,1697704431606,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.375057220458984,45.43283462524414,15.021523475646973,8.819169044494629,5.095862865447998,3.515014886856079,2.9717042446136475,1.5816744565963745,1.1068439483642578,0.9474549293518066,12.045990943908691,34359738368,0,10038689792,0
104,1697704431710,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.375083923339844,45.43285369873047,15.021608352661133,8.819156646728516,5.095856189727783,3.515009880065918,2.9716999530792236,1.5816724300384521,1.106842279434204,0.9474536180496216,12.045990943908691,34359738368,0,10038689792,0
99,1697704431816,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.37511444091797,45.432861328125,15.021705627441406,8.819144248962402,5.09584903717041,3.515005111694336,2.971696138381958,1.5816701650619507,1.1068408489227295,0.9474523067474365,12.685619354248047,34359738368,0,10038689792,0
100,1697704431915,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.375144958496094,45.4328727722168,15.021780014038086,8.819133758544922,5.095841884613037,3.515000581741333,2.9716920852661133,1.5816679000854492,1.1068392992019653,0.9474510550498962,12.685619354248047,34359738368,0,10038689792,0
100,1697704432016,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.37516403198242,45.43290328979492,15.021864891052246,8.819121360778809,5.095835208892822,3.514995813369751,2.9716882705688477,1.5816658735275269,1.1068377494812012,0.947449803352356,12.685619354248047,34359738368,0,10040246272,0
104,1697704432117,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.375205993652344,45.43292999267578,15.021951675415039,8.819122314453125,5.095828533172607,3.514991044998169,2.971684455871582,1.5816638469696045,1.1068363189697266,0.9474486112594604,12.685619354248047,34359738368,0,10040328192,0
104,1697704432222,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.37525939941406,45.4329833984375,15.021944046020508,8.81920337677002,5.095834732055664,3.514986038208008,2.971679925918579,1.5816618204116821,1.106834888458252,0.9474472999572754,12.685619354248047,34359738368,0,10050207744,0
99,1697704432327,0,0,0,0,0,0,0,0,0,0,46.46016311645508,44.37451934814453,45.80633544921875,48.77669906616211,44.75335693359375,43.91836929321289,41.320682525634766,40.60540008544922,43.45908737182617,42.528564453125,46.37529373168945,45.4329833984375,15.021923065185547,8.819295883178711,5.095828056335449,3.5149807929992676,2.9716758728027344,1.5816595554351807,1.1068333387374878,0.9474459290504456,12.685619354248047,34359738368,0,10050142208,0
99,1697704432427,0,0,0,0,0,0,0,0,0,0,47.99428176879883,44.80335235595703,51.21562957763672,52.0018310546875,46.04857635498047,44.760986328125,41.99569320678711,42.06770706176758,43.8996696472168,42.677940368652344,46.37535095214844,45.43295669555664,15.021903991699219,8.819390296936035,5.095821380615234,3.5149765014648438,2.9716720581054688,1.5816572904586792,1.1068317890167236,0.9474446773529053,12.685619354248047,34359738368,0,10050322432,0
