Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704819716,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.2548828125,45.30921173095703,14.987142562866211,8.792181968688965,5.079018592834473,3.503668785095215,2.9625327587127686,1.5775922536849976,1.1043102741241455,0.945285975933075,10.914426803588867,34359738368,0,9974251520,0
109,1697704819716,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.25487518310547,45.3092041015625,14.987153053283691,8.792181015014648,5.0790181159973145,3.5036675930023193,2.9625325202941895,1.577592134475708,1.1043099164962769,0.9452857971191406,10.914426803588867,34359738368,0,9975070720,0
109,1697704819826,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.2548713684082,45.309181213378906,14.987212181091309,8.792194366455078,5.0790114402771,3.5036630630493164,2.9625282287597656,1.5775896310806274,1.1043086051940918,0.9452844858169556,10.960714340209961,34359738368,0,9993879552,0
108,1697704819936,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.2548942565918,45.30921173095703,14.98727035522461,8.792245864868164,5.079043388366699,3.503697395324707,2.9625370502471924,1.5776005983352661,1.1043200492858887,0.945296049118042,10.960714340209961,34359738368,0,10042621952,0
109,1697704820044,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.25495910644531,45.30927658081055,14.987364768981934,8.792338371276855,5.079140663146973,3.5037710666656494,2.9626376628875732,1.5776896476745605,1.1043840646743774,0.9453341364860535,10.960714340209961,34359738368,0,10042621952,0
109,1697704820154,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.255035400390625,45.30936050415039,14.987439155578613,8.792393684387207,5.079212188720703,3.503831386566162,2.962712287902832,1.57772696018219,1.1044347286224365,0.9453720450401306,10.960714340209961,34359738368,0,10042621952,0
108,1697704820265,0,0,0,0,0,0,0,0,0,0,45.25653839111328,43.214210510253906,42.601646423339844,45.58778762817383,43.91532897949219,41.9045295715332,40.294769287109375,39.70149230957031,42.74491500854492,41.73646545410156,46.2551155090332,45.30943298339844,14.987507820129395,8.792433738708496,5.079283714294434,3.503878355026245,2.962747097015381,1.5777637958526611,1.104446291923523,0.9453708529472351,10.960714340209961,34359738368,0,10042621952,0
99,1697704820374,0,0,0,0,0,0,0,0,0,0,47.467247009277344,44.744972229003906,47.25877380371094,49.62196731567383,48.00501251220703,45.38231658935547,43.262393951416016,42.81095886230469,45.234188079833984,43.95994567871094,46.255130767822266,45.30949401855469,14.987579345703125,8.792512893676758,5.079355239868164,3.5039000511169434,2.9627561569213867,1.5777615308761597,1.1044576168060303,0.9453694224357605,10.960714340209961,34359738368,0,10042621952,0
100,1697704820474,0,0,0,0,0,0,0,0,0,0,47.467247009277344,44.744972229003906,47.25877380371094,49.62196731567383,48.00501251220703,45.38231658935547,43.262393951416016,42.81095886230469,45.234188079833984,43.95994567871094,46.25517272949219,45.30954360961914,14.987664222717285,8.792579650878906,5.079413890838623,3.5039219856262207,2.9627914428710938,1.5777727365493774,1.1044695377349854,0.945368230342865,10.960714340209961,34359738368,0,10042621952,0
101,1697704820574,0,0,0,0,0,0,0,0,0,0,47.467247009277344,44.744972229003906,47.25877380371094,49.62196731567383,48.00501251220703,45.38231658935547,43.262393951416016,42.81095886230469,45.234188079833984,43.95994567871094,46.25517272949219,45.30955123901367,14.987736701965332,8.792608261108398,5.079447269439697,3.503969192504883,2.9628264904022217,1.5777835845947266,1.1044809818267822,0.9453799724578857,10.960714340209961,34359738368,0,10042621952,0
