Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704442098,0,0,0,0,0,0,0,0,0,0,46.58298110961914,44.64944839477539,44.4735107421875,47.08869171142578,44.85926055908203,44.14944076538086,42.029457092285156,41.37898254394531,44.06093215942383,42.994102478027344,46.377105712890625,45.43474197387695,15.022608757019043,8.820180892944336,5.095898151397705,3.5150434970855713,2.9717681407928467,1.581824779510498,1.1069283485412598,0.9475347399711609,11.839972496032715,34359738368,0,10175774720,0
102,1697704442099,0,0,0,0,0,0,0,0,0,0,46.58298110961914,44.64944839477539,44.4735107421875,47.08869171142578,44.85926055908203,44.14944076538086,42.029457092285156,41.37898254394531,44.06093215942383,42.994102478027344,46.37710952758789,45.43473434448242,15.02260684967041,8.820192337036133,5.095898151397705,3.515042781829834,2.9717679023742676,1.581824541091919,1.1069281101226807,0.9475345611572266,11.839972496032715,34359738368,0,10176626688,0
104,1697704442201,0,0,0,0,0,0,0,0,0,0,46.58298110961914,44.64944839477539,44.4735107421875,47.08869171142578,44.85926055908203,44.14944076538086,42.029457092285156,41.37898254394531,44.06093215942383,42.994102478027344,46.37712097167969,45.43476867675781,15.022651672363281,8.820260047912598,5.095916271209717,3.515038251876831,2.971763849258423,1.5818225145339966,1.1069265604019165,0.9475332498550415,11.839972496032715,34359738368,0,10208542720,0
103,1697704442306,0,0,0,0,0,0,0,0,0,0,46.58298110961914,44.64944839477539,44.4735107421875,47.08869171142578,44.85926055908203,44.14944076538086,42.029457092285156,41.37898254394531,44.06093215942383,42.994102478027344,46.37715530395508,45.43479537963867,15.022748947143555,8.820341110229492,5.0959882736206055,3.5150859355926514,2.9718122482299805,1.581885814666748,1.106964349746704,0.9475583434104919,11.839972496032715,34359738368,0,10219028480,0
101,1697704442410,0,0,0,0,0,0,0,0,0,0,47.21217346191406,44.77671813964844,45.606590270996094,48.576438903808594,45.838279724121094,45.01276779174805,42.72739028930664,42.077842712402344,44.30946731567383,43.295166015625,46.377227783203125,45.43486404418945,15.022821426391602,8.820420265197754,5.096060752868652,3.5151469707489014,2.9719269275665283,1.5819364786148071,1.107015609741211,0.9475832581520081,11.839972496032715,34359738368,0,10219028480,0
103,1697704442514,0,0,0,0,0,0,0,0,0,0,47.21217346191406,44.77671813964844,45.606590270996094,48.576438903808594,45.838279724121094,45.01276779174805,42.72739028930664,42.077842712402344,44.30946731567383,43.295166015625,46.377288818359375,45.4349365234375,15.022906303405762,8.820501327514648,5.096133232116699,3.5152082443237305,2.971975564956665,1.5820000171661377,1.107053518295288,0.9476216435432434,11.839972496032715,34359738368,0,10219028480,0
103,1697704442617,0,0,0,0,0,0,0,0,0,0,47.21217346191406,44.77671813964844,45.606590270996094,48.576438903808594,45.838279724121094,45.01276779174805,42.72739028930664,42.077842712402344,44.30946731567383,43.295166015625,46.37736129760742,45.43501281738281,15.022964477539063,8.820581436157227,5.096165657043457,3.5152692794799805,2.972010612487793,1.582011342048645,1.1070650815963745,0.9476466178894043,11.839972496032715,34359738368,0,10219028480,0
101,1697704442721,0,0,0,0,0,0,0,0,0,0,47.21217346191406,44.77671813964844,45.606590270996094,48.576438903808594,45.838279724121094,45.01276779174805,42.72739028930664,42.077842712402344,44.30946731567383,43.295166015625,46.377418518066406,45.43502426147461,15.022998809814453,8.820622444152832,5.096197605133057,3.515277862548828,2.9720067977905273,1.5820221900939941,1.10707688331604,0.9476453065872192,11.839972496032715,34359738368,0,10219028480,0
104,1697704442823,0,0,0,0,0,0,0,0,0,0,47.21217346191406,44.77671813964844,45.606590270996094,48.576438903808594,45.838279724121094,45.01276779174805,42.72739028930664,42.077842712402344,44.30946731567383,43.295166015625,46.37744903564453,45.435081481933594,15.023058891296387,8.820676803588867,5.096205234527588,3.5152993202209473,2.9720423221588135,1.5820335149765015,1.1070753335952759,0.9476441144943237,12.424842834472656,34359738368,0,10219028480,0
104,1697704442928,0,0,0,0,0,0,0,0,0,0,47.21217346191406,44.77671813964844,45.606590270996094,48.576438903808594,45.838279724121094,45.01276779174805,42.72739028930664,42.077842712402344,44.30946731567383,43.295166015625,46.37746047973633,45.435081481933594,15.023062705993652,8.820677757263184,5.0962233543396,3.515307664871216,2.972038507461548,1.5820311307907104,1.1070737838745117,0.9476426839828491,12.424842834472656,34359738368,0,10219028480,0
