Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704697597,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.298583984375,45.354209899902344,15.000075340270996,8.801301956176758,5.0845208168029785,3.5073273181915283,2.9655473232269287,1.579003930091858,1.1051344871520996,0.9460128545761108,11.220490455627441,34359738368,0,10017669120,0
104,1697704697597,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.298583984375,45.35420608520508,15.000085830688477,8.801300048828125,5.084519386291504,3.507326602935791,2.9655466079711914,1.5790034532546997,1.1051342487335205,0.9460126757621765,11.220490455627441,34359738368,0,10018504704,0
104,1697704697702,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.29860305786133,45.354225158691406,15.000167846679688,8.801326751708984,5.084526062011719,3.50732159614563,2.965542793273926,1.5790013074874878,1.105132818222046,0.9460114240646362,11.220490455627441,34359738368,0,10046947328,0
104,1697704697807,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.29862976074219,45.354251861572266,15.000253677368164,8.801405906677246,5.084585189819336,3.507382869720459,2.9655776023864746,1.579025387763977,1.105170488357544,0.946062445640564,12.06691837310791,34359738368,0,10055483392,0
104,1697704697912,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.298702239990234,45.354331970214844,15.000337600708008,8.801486015319824,5.084670543670654,3.5074703693389893,2.9656524658203125,1.579101800918579,1.1052476167678833,0.946113646030426,12.06691837310791,34359738368,0,10055483392,0
104,1697704698017,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.29875564575195,45.35438919067383,15.000409126281738,8.801553726196289,5.084742069244385,3.5075438022613525,2.96570086479187,1.5791131258010864,1.1052592992782593,0.9461253881454468,12.06691837310791,34359738368,0,10055483392,0
104,1697704698122,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.29880905151367,45.35444259643555,15.000492095947266,8.801621437072754,5.0847883224487305,3.5075788497924805,2.9657235145568848,1.5791367292404175,1.1052838563919067,0.9461503624916077,12.06691837310791,34359738368,0,10055483392,0
104,1697704698227,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.29881286621094,45.35447311401367,15.00050163269043,8.801648139953613,5.084806442260742,3.5075738430023193,2.9657580852508545,1.5791347026824951,1.1052824258804321,0.9461490511894226,12.06691837310791,34359738368,0,10055483392,0
99,1697704698332,0,0,0,0,0,0,0,0,0,0,45.58505630493164,43.83353042602539,42.96710205078125,46.5946044921875,44.53235626220703,43.14999008178711,41.05122375488281,41.107666015625,43.29386520385742,42.10767364501953,46.2988166809082,45.35447311401367,15.000504493713379,8.8016357421875,5.084799766540527,3.507582187652588,2.9657537937164307,1.5791324377059937,1.105280876159668,0.9461477398872375,12.06691837310791,34359738368,0,10055483392,0
103,1697704698432,0,0,0,0,0,0,0,0,0,0,48.213768005371094,45.71161651611328,48.230499267578125,51.40415573120117,48.73339080810547,46.99351501464844,43.99459457397461,44.28298568725586,45.89773941040039,44.930015563964844,46.298797607421875,45.354461669921875,15.000486373901367,8.801637649536133,5.0847930908203125,3.507577657699585,2.965749979019165,1.5791304111480713,1.1052793264389038,0.946146547794342,12.06691837310791,34359738368,0,10055483392,0
