Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704786365,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.268035888671875,45.32251739501953,14.99136734008789,8.795109748840332,5.0807414054870605,3.5048201084136963,2.9634737968444824,1.5780584812164307,1.1046223640441895,0.945554792881012,11.007332801818848,34359738368,0,9983606784,0
106,1697704786365,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.268028259277344,45.322509765625,14.991363525390625,8.795122146606445,5.080740451812744,3.504819869995117,2.9634735584259033,1.5780582427978516,1.1046222448349,0.9455546736717224,11.007332801818848,34359738368,0,9984425984,0
101,1697704786472,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26801681518555,45.322505950927734,14.991381645202637,8.795186996459961,5.080746650695801,3.504814863204956,2.963482141494751,1.5780560970306396,1.1046206951141357,0.9455533027648926,11.007332801818848,34359738368,0,10004447232,0
102,1697704786574,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26802444458008,45.32251739501953,14.991415023803711,8.795202255249023,5.080753326416016,3.5048232078552246,2.9634785652160645,1.5780668258666992,1.1046191453933716,0.9455520510673523,11.007332801818848,34359738368,0,10020208640,0
109,1697704786677,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.268062591552734,45.32256317138672,14.991511344909668,8.795296669006348,5.080851078033447,3.504897356033325,2.9635531902313232,1.5781044960021973,1.1046570539474487,0.9455770254135132,11.007332801818848,34359738368,0,10150707200,0
107,1697704786787,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26814270019531,45.3226432800293,14.991585731506348,8.795400619506836,5.080935955047607,3.504957675933838,2.9636404514312744,1.5781936645507813,1.104707956314087,0.9456411004066467,10.988389015197754,34359738368,0,10280550400,0
109,1697704786894,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26820755004883,45.32270050048828,14.991667747497559,8.795454025268555,5.08100700378418,3.5050182342529297,2.9636757373809814,1.5782177448272705,1.1047323942184448,0.9456528425216675,10.988389015197754,34359738368,0,10338500608,0
104,1697704787004,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26825714111328,45.32273483276367,14.99171257019043,8.79550838470459,5.081052780151367,3.5050530433654785,2.96372389793396,1.5782287120819092,1.1047440767288208,0.9456776976585388,10.988389015197754,34359738368,0,10335682560,0
104,1697704787109,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26829147338867,45.3227653503418,14.991718292236328,8.79550838470459,5.081046104431152,3.5050477981567383,2.9637198448181152,1.5782266855239868,1.1047425270080566,0.9456765055656433,10.988389015197754,34359738368,0,10335682560,0
107,1697704787214,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.26826095581055,45.32273864746094,14.991697311401367,8.79549789428711,5.0810394287109375,3.5050432682037354,2.9637155532836914,1.5782243013381958,1.104741096496582,0.9456750750541687,10.988389015197754,34359738368,0,10335682560,0
102,1697704787322,0,0,0,0,0,0,0,0,0,0,45.25971984863281,42.98887252807617,42.77180480957031,45.87112045288086,44.03990173339844,42.350807189941406,40.728240966796875,40.148468017578125,42.78052520751953,41.725502014160156,46.268280029296875,45.3227653503418,14.991728782653809,8.795524597167969,5.081058502197266,3.5050644874572754,2.9637246131896973,1.578248143196106,1.1047524213790894,0.9456737041473389,10.988389015197754,34359738368,0,10335682560,0
109,1697704787424,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.26825714111328,45.32275390625,14.991788864135742,8.795565605163574,5.081090450286865,3.5050861835479736,2.963747262954712,1.5782461166381836,1.1047509908676147,0.9456725120544434,10.988389015197754,34359738368,0,10422550528,0
105,1697704787534,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.26823043823242,45.32273864746094,14.991792678833008,8.795565605163574,5.081083297729492,3.505093574523926,2.963742971420288,1.5782438516616821,1.104749321937561,0.9456710815429688,10.988389015197754,34359738368,0,10430103552,0
109,1697704787639,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.26820373535156,45.32271194458008,14.991786003112793,8.79556655883789,5.081089019775391,3.505089044570923,2.9637513160705566,1.5782415866851807,1.1047478914260864,0.9456698894500732,10.988389015197754,34359738368,0,10427924480,0
107,1697704787750,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.2681770324707,45.32268142700195,14.991778373718262,8.795553207397461,5.081081390380859,3.5050973892211914,2.963747024536133,1.5782393217086792,1.1047463417053223,0.9456684589385986,10.988389015197754,34359738368,0,10428792832,0
105,1697704787857,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.26813507080078,45.322635650634766,14.991768836975098,8.795541763305664,5.081075191497803,3.505092144012451,2.963742733001709,1.5782370567321777,1.1047446727752686,0.9456671476364136,17.346935272216797,34359738368,0,10445144064,0
109,1697704787963,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.268089294433594,45.32258987426758,14.991771697998047,8.79554271697998,5.0810675621032715,3.505086898803711,2.9637389183044434,1.5782349109649658,1.1047431230545044,0.9456657767295837,17.346935272216797,34359738368,0,10445996032,0
106,1697704788074,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.26804733276367,45.32254409790039,14.991752624511719,8.79552936553955,5.08105993270874,3.505082130432129,2.9637346267700195,1.5782326459884644,1.1047415733337402,0.9456644654273987,17.346935272216797,34359738368,0,10446700544,0
108,1697704788181,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.26799774169922,45.32251739501953,14.991744041442871,8.79552936553955,5.081053256988525,3.5050771236419678,2.9637303352355957,1.578230381011963,1.1047401428222656,0.9456631541252136,17.346935272216797,34359738368,0,10447142912,0
102,1697704788290,0,0,0,0,0,0,0,0,0,0,48.05320358276367,45.09123229980469,48.409263610839844,51.342559814453125,48.81474304199219,46.71323013305664,44.53865051269531,44.306148529052734,45.70219802856445,44.675025939941406,46.267967224121094,45.322479248046875,14.991721153259277,8.795516967773438,5.081045627593994,3.5050723552703857,2.963726282119751,1.578228235244751,1.104738473892212,0.9456618428230286,17.346935272216797,34359738368,0,10447765504,0
