Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704854970,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.698469161987305,0.9778562188148499,4.660482883453369,0.9604357481002808,19.45635223388672,0.9770650267601013,14.907171249389648,0.9741140604019165,10.469071388244629,0.9699385762214661,8.407184600830078,0.9648271799087524,7.80987024307251,17179869184,2147483648,8862191616,432537600
99,1697704854970,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.698505401611328,0.9778547883033752,4.660479545593262,0.9604350924491882,19.45633888244629,0.9770636558532715,14.907150268554688,0.9741126298904419,10.469057083129883,0.9699371457099915,8.407172203063965,0.9648265242576599,7.80987024307251,17179869184,2147483648,8862502912,432537600
103,1697704855070,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.698471069335938,0.9778478145599365,4.6604461669921875,0.9604281783103943,19.456199645996094,0.9770565629005432,14.907042503356934,0.9741056561470032,10.468981742858887,0.9699301719665527,8.407111167907715,0.9648195505142212,7.80987024307251,17179869184,2147483648,8862502912,432537600
104,1697704855174,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.698474884033203,0.9778407216072083,4.660409450531006,0.960420548915863,19.456058502197266,0.9770495891571045,14.906935691833496,0.9740986824035645,10.468905448913574,0.969923198223114,8.407051086425781,0.9648119211196899,7.80987024307251,17179869184,2147483648,8862502912,432537600
103,1697704855279,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.69829559326172,0.9778336882591248,4.660375595092773,0.9604136347770691,19.45602035522461,0.9770418405532837,14.906827926635742,0.9740909337997437,10.468822479248047,0.9699155688285828,8.406984329223633,0.964805006980896,7.80987024307251,17179869184,2147483648,8862502912,432537600
104,1697704855383,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.698190689086914,0.977825939655304,4.660342216491699,0.9604067802429199,19.45587921142578,0.9770347476005554,14.906710624694824,0.9740839600563049,10.46874713897705,0.969908595085144,8.406923294067383,0.9647973775863647,7.80987024307251,17179869184,2147483648,8862502912,432537600
100,1697704855488,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.698083877563477,0.9778189659118652,4.660305500030518,0.9603990912437439,19.455739974975586,0.9770270586013794,14.90660285949707,0.9740762710571289,10.46866512298584,0.9699009656906128,8.40685749053955,0.964790403842926,7.80987024307251,17179869184,2147483648,8862502912,432537600
100,1697704855590,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.697978973388672,0.977811872959137,4.660271644592285,0.9603922367095947,19.45560073852539,0.9770200848579407,14.906567573547363,0.9740692377090454,10.468589782714844,0.9698939323425293,8.406797409057617,0.9647834897041321,7.80987024307251,17179869184,2147483648,8862502912,432537600
104,1697704855691,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.697927474975586,0.9778041243553162,4.660238265991211,0.960385262966156,19.455461502075195,0.9770129919052124,14.90645980834961,0.9740622043609619,10.468514442443848,0.9698869585990906,8.406736373901367,0.9647765159606934,8.032062530517578,17179869184,2147483648,8862502912,432537600
104,1697704855796,0,0,0,0,0,0,0,0,0,0,0,0,38,38,37,38,37,36,24.6978759765625,0.9777970314025879,4.660201549530029,0.9603776931762695,19.455320358276367,0.9770060181617737,14.906342506408691,0.9740551710128784,10.468438148498535,0.9698799848556519,8.406675338745117,0.9647688865661621,8.032062530517578,17179869184,2147483648,8862502912,432537600
