Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705597740,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,38,38,24.087186813354492,0.9730513095855713,4.5710530281066895,0.9589744806289673,18.800552368164063,0.9733246564865112,14.383201599121094,0.9705227613449097,10.131206512451172,0.9676532745361328,8.153402328491211,0.9626647233963013,10.205365180969238,17179869184,2147483648,8524812288,432537600
109,1697705597740,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,38,38,24.087238311767578,0.973050594329834,4.571049690246582,0.9589738249778748,18.800527572631836,0.9733232855796814,14.38318157196045,0.9705221056938171,10.131193161010742,0.9676519632339478,8.153396606445313,0.9626640677452087,10.205365180969238,17179869184,2147483648,8525115392,432537600
103,1697705597850,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,38,38,24.087194442749023,0.9730433225631714,4.571015357971191,0.9589660167694092,18.800397872924805,0.9733160138130188,14.383132934570313,0.9705148935317993,10.131123542785645,0.9676446914672852,8.153335571289063,0.9626568555831909,10.205365180969238,17179869184,2147483648,8519471104,432537600
106,1697705597955,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,38,38,24.087148666381836,0.9730359315872192,4.570981025695801,0.9589594602584839,18.80038070678711,0.9733092784881592,14.383034706115723,0.9705082774162292,10.131047248840332,0.9676380753517151,8.153274536132813,0.9626495838165283,10.205365180969238,17179869184,2147483648,8519475200,432537600
108,1697705598062,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,38,38,24.087053298950195,0.9730293154716492,4.570950031280518,0.9589521884918213,18.80025291442871,0.9733020067214966,14.382993698120117,0.9705008864402771,10.13097858428955,0.9676308631896973,8.153219223022461,0.9626423120498657,10.205365180969238,17179869184,2147483648,8519667712,432537600
107,1697705598171,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.08694076538086,0.9730219841003418,4.570915699005127,0.9589450359344482,18.800180435180664,0.9732946753501892,14.38288688659668,0.9704936146736145,10.130902290344238,0.9676235914230347,8.153157234191895,0.9626357555389404,10.205365180969238,17179869184,2147483648,8519667712,432537600
105,1697705598279,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.086963653564453,0.9730147123336792,4.570881366729736,0.9589384198188782,18.800119400024414,0.9732880592346191,14.38278865814209,0.9704863429069519,10.130887031555176,0.9676163196563721,8.153096199035645,0.9626285433769226,10.205365180969238,17179869184,2147483648,8519667712,432537600
109,1697705598385,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.086851119995117,0.9730073809623718,4.5708465576171875,0.9589312672615051,18.800033569335938,0.9732807278633118,14.38267993927002,0.9704790115356445,10.130818367004395,0.967609703540802,8.153040885925293,0.96262127161026,10.205365180969238,17179869184,2147483648,8519667712,432537600
99,1697705598495,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.08673858642578,0.9730001091957092,4.570812225341797,0.9589241147041321,18.79989242553711,0.9732734560966492,14.382572174072266,0.9704717397689819,10.130742073059082,0.9676024317741394,8.152978897094727,0.9626140594482422,10.205365180969238,17179869184,2147483648,8519667712,432537600
109,1697705598596,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.08664321899414,0.9729933738708496,4.570781230926514,0.958917498588562,18.799776077270508,0.9732667207717896,14.382473945617676,0.9704651236534119,10.130672454833984,0.9675958156585693,8.152922630310059,0.9626074433326721,10.205365180969238,17179869184,2147483648,8519667712,432537600
