Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705055601,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.55204200744629,0.9788371324539185,4.641891002655029,0.9622324109077454,19.288978576660156,0.9782700538635254,14.77214527130127,0.9752895832061768,10.382755279541016,0.9715283513069153,8.342695236206055,0.9664194583892822,9.952345848083496,17179869184,2147483648,8456368128,432537600
102,1697705055602,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.55207633972168,0.9788357615470886,4.641884803771973,0.9622310400009155,19.288949966430664,0.9782688021659851,14.772124290466309,0.9752888083457947,10.382740020751953,0.9715276956558228,8.342683792114258,0.9664180874824524,9.952345848083496,17179869184,2147483648,8456695808,432537600
99,1697705055705,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.55202865600586,0.9788287878036499,4.641848087310791,0.9622235894203186,19.288869857788086,0.9782611131668091,14.772079467773438,0.975281298160553,10.382730484008789,0.9715200662612915,8.342623710632324,0.9664111733436584,10.208867073059082,17179869184,2147483648,8456826880,432537600
99,1697705055805,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.551942825317383,0.978821873664856,4.641815185546875,0.9622166752815247,19.288747787475586,0.9782541394233704,14.77197551727295,0.9752743244171143,10.382657051086426,0.9715131521224976,8.342564582824707,0.966404378414154,10.208867073059082,17179869184,2147483648,8456830976,432537600
99,1697705055905,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.551837921142578,0.9788142442703247,4.641782283782959,0.9622098803520203,19.288610458374023,0.9782472848892212,14.771871566772461,0.9752674102783203,10.382582664489746,0.9715062379837036,8.34250545501709,0.9663974642753601,10.208867073059082,17179869184,2147483648,8456847360,432537600
99,1697705056005,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.551790237426758,0.9788079857826233,4.641749382019043,0.9622030854225159,19.288475036621094,0.9782402515411377,14.77176570892334,0.9752604961395264,10.382509231567383,0.9714993834495544,8.342446327209473,0.9663906097412109,10.208867073059082,17179869184,2147483648,8456859648,432537600
104,1697705056105,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.551774978637695,0.978800356388092,4.641716480255127,0.9621961712837219,19.288406372070313,0.978233277797699,14.771732330322266,0.9752535223960876,10.38243579864502,0.9714924693107605,8.342387199401855,0.9663838148117065,10.208867073059082,17179869184,2147483648,8484577280,432537600
101,1697705056210,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,38,38,24.551671981811523,0.9787933826446533,4.641683578491211,0.9621893763542175,19.288328170776367,0.9782264232635498,14.771615982055664,0.9752466082572937,10.38236141204834,0.9714855551719666,8.34232234954834,0.9663762450218201,10.208867073059082,17179869184,2147483648,8484577280,432537600
99,1697705056312,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,38,38,24.551673889160156,0.9787864685058594,4.641650676727295,0.9621825814247131,19.288190841674805,0.9782193899154663,14.771512031555176,0.9752389788627625,10.382288932800293,0.9714780449867249,8.342263221740723,0.9663693904876709,10.208867073059082,17179869184,2147483648,8484577280,432537600
104,1697705056412,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,38,38,24.551589965820313,0.9787794947624207,4.641617298126221,0.9621757864952087,19.28812599182129,0.9782125353813171,14.771418571472168,0.9752321243286133,10.382214546203613,0.9714711308479309,8.342203140258789,0.9663625359535217,10.208867073059082,17179869184,2147483648,8484577280,432537600
