Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705296574,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.33071517944336,0.9741016626358032,4.601799488067627,0.9585428833961487,19.057592391967773,0.9735434055328369,14.584112167358398,0.9711014032363892,10.25883674621582,0.9677522778511047,8.245960235595703,0.962799072265625,10.19709300994873,17179869184,2147483648,8463675392,432537600
107,1697705296575,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.330753326416016,0.9741002917289734,4.601792812347412,0.9585422277450562,19.057636260986328,0.9735421538352966,14.584101676940918,0.9711007475852966,10.258822441101074,0.9677509665489197,8.245954513549805,0.9627977609634399,10.19709300994873,17179869184,2147483648,8463974400,432537600
100,1697705296683,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.33063507080078,0.9740928411483765,4.6017608642578125,0.9585348963737488,19.057573318481445,0.9735345840454102,14.583990097045898,0.9710932970046997,10.258750915527344,0.9677435159683228,8.245891571044922,0.9627903699874878,10.218461036682129,17179869184,2147483648,8464101376,432537600
105,1697705296783,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.330535888671875,0.9740860462188721,4.601728439331055,0.9585281610488892,19.05744171142578,0.9735277891159058,14.58388900756836,0.9710865020751953,10.258679389953613,0.9677367210388184,8.245834350585938,0.9627835750579834,10.218461036682129,17179869184,2147483648,8464134144,432537600
105,1697705296889,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.330488204956055,0.9740792512893677,4.601693630218506,0.9585208296775818,19.05730628967285,0.9735210537910461,14.583776473999023,0.9710790514945984,10.258600234985352,0.9677300453186035,8.245770454406738,0.9627768993377686,10.218461036682129,17179869184,2147483648,8464084992,432537600
106,1697705296996,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.330387115478516,0.974071741104126,4.601658344268799,0.9585140943527222,19.05722999572754,0.9735135436058044,14.583675384521484,0.971072256565094,10.25852108001709,0.9677225947380066,8.245713233947754,0.9627695083618164,10.218461036682129,17179869184,2147483648,8464084992,432537600
108,1697705297103,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,37,37,37,24.33028793334961,0.9740642309188843,4.601625919342041,0.9585067629814148,19.057140350341797,0.9735060930252075,14.583702087402344,0.9710648059844971,10.258512496948242,0.9677151441574097,8.245650291442871,0.962762176990509,10.218461036682129,17179869184,2147483648,8492064768,432537600
109,1697705297212,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.330224990844727,0.9740567803382874,4.601590633392334,0.9584994316101074,19.057008743286133,0.9734992980957031,14.583590507507324,0.9710573554039001,10.25843334197998,0.96770840883255,8.245586395263672,0.9627547264099121,10.218461036682129,17179869184,2147483648,8492064768,432537600
106,1697705297322,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.33016014099121,0.9740493297576904,4.601555347442627,0.9584920406341553,19.056861877441406,0.9734918475151062,14.583478927612305,0.9710499048233032,10.258355140686035,0.9677009582519531,8.245523452758789,0.96274733543396,10.218461036682129,17179869184,2147483648,8492064768,432537600
103,1697705297429,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.330060958862305,0.974042534828186,4.60152006149292,0.9584847092628479,19.05671501159668,0.9734843969345093,14.583367347717285,0.9710424542427063,10.258283615112305,0.9676935076713562,8.24545955657959,0.9627406597137451,10.218461036682129,17179869184,2147483648,8492064768,432537600
105,1697705297533,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.32994270324707,0.9740350842475891,4.60148811340332,0.9584780931472778,19.056638717651367,0.9734768271446228,14.583264350891113,0.9710356593132019,10.258204460144043,0.9676861763000488,8.245402336120605,0.9627332091331482,10.218461036682129,17179869184,2147483648,8492064768,432537600
105,1697705297639,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.329790115356445,0.9740282893180847,4.601452350616455,0.9584707021713257,19.056520462036133,0.973470151424408,14.583163261413574,0.971028208732605,10.258132934570313,0.9676793813705444,8.245339393615723,0.9627264738082886,10.09969425201416,17179869184,2147483648,8492089344,432537600
109,1697705297746,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.32967185974121,0.9740207195281982,4.601417064666748,0.9584640264511108,19.056373596191406,0.9734625816345215,14.583051681518555,0.9710214138031006,10.25805377960205,0.9676719307899475,8.245281219482422,0.9627191424369812,10.09969425201416,17179869184,2147483648,8492204032,432537600
105,1697705297856,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.329557418823242,0.9740132689476013,4.601382255554199,0.9584566354751587,19.056352615356445,0.9734551310539246,14.582999229431152,0.9710139632225037,10.257975578308105,0.9676645398139954,8.245218276977539,0.962711751461029,10.09969425201416,17179869184,2147483648,8492204032,432537600
107,1697705297962,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.329456329345703,0.9740058183670044,4.601349830627441,0.9584493041038513,19.05620765686035,0.9734483361244202,14.582898139953613,0.9710065126419067,10.257896423339844,0.967657744884491,8.245155334472656,0.9627043008804321,10.09969425201416,17179869184,2147483648,8492204032,432537600
108,1697705298070,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,38,24.32933807373047,0.9739990234375,4.601314544677734,0.958441972732544,19.056074142456055,0.9734408855438232,14.582785606384277,0.9709990620613098,10.257824897766113,0.967650294303894,8.245097160339355,0.9626976251602173,10.09969425201416,17179869184,2147483648,8492204032,432537600
103,1697705298179,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.3292236328125,0.9739915728569031,4.601279258728027,0.9584345817565918,19.05592918395996,0.9734334349632263,14.582674026489258,0.9709916114807129,10.257746696472168,0.9676429629325867,8.245034217834473,0.9626902341842651,10.09969425201416,17179869184,2147483648,8492204032,432537600
105,1697705298283,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.32917594909668,0.9739840626716614,4.601247310638428,0.958427906036377,19.05579376220703,0.9734259843826294,14.582571029663086,0.9709848761558533,10.257675170898438,0.9676355123519897,8.24497127532959,0.9626829028129578,10.09969425201416,17179869184,2147483648,8492204032,432537600
105,1697705298389,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.329059600830078,0.973977267742157,4.601212024688721,0.9584205150604248,19.055648803710938,0.973419189453125,14.582459449768066,0.9709774255752563,10.257596969604492,0.9676287174224854,8.244913101196289,0.9626762270927429,10.09969425201416,17179869184,2147483648,8492204032,432537600
99,1697705298496,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.328941345214844,0.9739698171615601,4.601179599761963,0.95841383934021,19.05551528930664,0.9734116792678833,14.582358360290527,0.970970630645752,10.25751781463623,0.9676213264465332,8.244850158691406,0.962668776512146,10.09969425201416,17179869184,2147483648,8492204032,432537600
109,1697705298596,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.328842163085938,0.9739630222320557,4.601147651672363,0.9584072232246399,19.055438995361328,0.9734049439430237,14.582257270812988,0.9709638357162476,10.2574462890625,0.9676145315170288,8.244791984558105,0.9626620411872864,10.09969425201416,17179869184,2147483648,8492204032,432537600
105,1697705298706,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.328725814819336,0.973955512046814,4.601112365722656,0.9583998322486877,19.055294036865234,0.9733973741531372,14.582143783569336,0.9709563851356506,10.257367134094238,0.9676072001457214,8.244729042053223,0.962654709815979,11.230657577514648,17179869184,2147483648,8492376064,432537600
109,1697705298812,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.328624725341797,0.9739481210708618,4.601077079772949,0.9583925008773804,19.055158615112305,0.9733905792236328,14.582032203674316,0.9709489345550537,10.257295608520508,0.967600405216217,8.244671821594238,0.9626472592353821,11.230657577514648,17179869184,2147483648,8492376064,432537600
106,1697705298922,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.328508377075195,0.9739405512809753,4.601041793823242,0.9583851099014282,19.05501365661621,0.9733831286430359,14.581920623779297,0.9709414839744568,10.257217407226563,0.9675929546356201,8.244607925415039,0.9626398682594299,11.230657577514648,17179869184,2147483648,8492376064,432537600
103,1697705299029,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.328392028808594,0.973933756351471,4.601006031036377,0.9583777785301208,19.054866790771484,0.973375678062439,14.581808090209961,0.9709340333938599,10.2571382522583,0.967585563659668,8.244544982910156,0.9626331925392151,11.230657577514648,17179869184,2147483648,8492376064,432537600
109,1697705299133,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.328290939331055,0.973926305770874,4.600974082946777,0.9583710432052612,19.05473518371582,0.973368227481842,14.581777572631836,0.9709272384643555,10.25706672668457,0.967578113079071,8.244551658630371,0.9626258015632629,11.230657577514648,17179869184,2147483648,8492376064,432537600
101,1697705299243,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.328174591064453,0.9739188551902771,4.60093879699707,0.9583637118339539,19.054588317871094,0.9733607769012451,14.5816650390625,0.9709197878837585,10.256987571716309,0.9675706624984741,8.244488716125488,0.962618350982666,11.230657577514648,17179869184,2147483648,8492376064,432537600
109,1697705299345,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.328073501586914,0.9739120602607727,4.600906848907471,0.9583569765090942,19.05451202392578,0.9733539819717407,14.58155345916748,0.9709131121635437,10.256916046142578,0.9675639867782593,8.244424819946289,0.9626116752624512,11.230657577514648,17179869184,2147483648,8492376064,432537600
106,1697705299455,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.327957153320313,0.9739046096801758,4.600871562957764,0.9583496451377869,19.054365158081055,0.9733465313911438,14.581439971923828,0.9709056615829468,10.256837844848633,0.9675565361976624,8.244361877441406,0.962604284286499,11.230657577514648,17179869184,2147483648,8492376064,432537600
109,1697705299562,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.32784080505371,0.9738971590995789,4.600902557373047,0.9583423137664795,19.054231643676758,0.9733397364616394,14.581338882446289,0.9708982110023499,10.256758689880371,0.967549741268158,8.244304656982422,0.9625969529151917,11.230657577514648,17179869184,2147483648,8492376064,432537600
106,1697705299672,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.32772445678711,0.9738895893096924,4.600867748260498,0.9583349227905273,19.054086685180664,0.9733322262763977,14.58122730255127,0.9708907604217529,10.256680488586426,0.9675423502922058,8.244240760803223,0.9625895023345947,9.240982055664063,17179869184,2147483648,8492376064,432537600
103,1697705299779,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.327606201171875,0.973882794380188,4.600832462310791,0.95832759141922,19.053953170776367,0.9733247756958008,14.58111572265625,0.970883309841156,10.256664276123047,0.9675348997116089,8.24417781829834,0.9625827670097351,9.240982055664063,17179869184,2147483648,8492285952,432537600
109,1697705299883,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.32750701904297,0.9738753437995911,4.600800037384033,0.9583209753036499,19.053808212280273,0.9733179807662964,14.581014633178711,0.9708765149116516,10.256592750549316,0.967527449131012,8.244120597839355,0.9625754356384277,9.240982055664063,17179869184,2147483648,8492285952,432537600
102,1697705299993,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.327390670776367,0.9738678932189941,4.600764751434326,0.9583135843276978,19.053661346435547,0.9733105301856995,14.580902099609375,0.9708690643310547,10.256513595581055,0.9675201177597046,8.244056701660156,0.9625680446624756,9.240982055664063,17179869184,2147483648,8492294144,432537600
109,1697705300095,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.327289581298828,0.9738610982894897,4.600732803344727,0.9583069086074829,19.05352783203125,0.9733030796051025,14.58080005645752,0.9708622694015503,10.256442070007324,0.9675133228302002,8.243999481201172,0.9625613689422607,9.240982055664063,17179869184,2147483648,8492294144,432537600
106,1697705300205,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.327173233032227,0.9738536477088928,4.6006975173950195,0.9582995176315308,19.053380966186523,0.9732956290245056,14.580687522888184,0.9708548188209534,10.256363868713379,0.9675058722496033,8.243936538696289,0.9625539183616638,9.240982055664063,17179869184,2147483648,8492298240,432537600
109,1697705300312,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,38,37,24.327056884765625,0.9738461375236511,4.6006622314453125,0.9582921862602234,19.053306579589844,0.9732888340950012,14.580575942993164,0.9708473682403564,10.256285667419434,0.9674991369247437,8.24387264251709,0.9625465869903564,9.240982055664063,17179869184,2147483648,8492277760,432537600
