Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705437107,0,0,0,0,0,0,0,0,0,0,0,0,40,39,37,39,38,38,24.21495819091797,0.9735557436943054,4.586478233337402,0.9585633873939514,18.93416404724121,0.9732794165611267,14.489277839660645,0.9707925915718079,10.197978019714355,0.9676142334938049,8.201822280883789,0.962639331817627,10.289417266845703,17179869184,2147483648,8499793920,432537600
103,1697705437108,0,0,0,0,0,0,0,0,0,0,0,0,40,39,37,39,38,38,24.214994430541992,0.9735544323921204,4.586472034454346,0.9585620760917664,18.93415069580078,0.9732787609100342,14.489269256591797,0.9707912802696228,10.19797134399414,0.9676135182380676,8.201815605163574,0.9626386761665344,10.289417266845703,17179869184,2147483648,8500084736,432537600
101,1697705437212,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.2149658203125,0.9735476970672607,4.586440086364746,0.9585554003715515,18.93402099609375,0.9732713103294373,14.489227294921875,0.9708530306816101,10.197894096374512,0.9676061868667603,8.201822280883789,0.9626314043998718,10.289417266845703,17179869184,2147483648,8494125056,432537600
99,1697705437314,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.214937210083008,0.9735410213470459,4.586408615112305,0.9585487842559814,18.933889389038086,0.9732645750045776,14.489128112792969,0.9708462953567505,10.197823524475098,0.9675995707511902,8.201766014099121,0.9626246690750122,10.289417266845703,17179869184,2147483648,8494125056,432537600
99,1697705437414,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.2148380279541,0.9735342264175415,4.586377143859863,0.9585421681404114,18.933759689331055,0.9732578992843628,14.489096641540527,0.9708396196365356,10.19775390625,0.9675928354263306,8.201709747314453,0.9626181125640869,10.289417266845703,17179869184,2147483648,8494125056,432537600
104,1697705437514,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.214794158935547,0.9735274910926819,4.586345195770264,0.9585355520248413,18.933683395385742,0.9732511639595032,14.488996505737305,0.970832884311676,10.19768238067627,0.9675861597061157,8.201652526855469,0.9626113772392273,10.289417266845703,17179869184,2147483648,8494125056,432537600
108,1697705437620,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.21469497680664,0.9735201597213745,4.586448669433594,0.9585282802581787,18.93355369567871,0.9732437133789063,14.488885879516602,0.9708254337310791,10.197612762451172,0.9675787687301636,8.201590538024902,0.9626047611236572,10.21945571899414,17179869184,2147483648,8494125056,432537600
103,1697705437729,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.214597702026367,0.9735127091407776,4.586413860321045,0.9585210084915161,18.933408737182617,0.9732363820075989,14.488845825195313,0.9708181023597717,10.197535514831543,0.9675714373588562,8.201528549194336,0.9625974297523499,10.21945571899414,17179869184,2147483648,8494125056,432537600
109,1697705437833,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.214481353759766,0.973505973815918,4.586381912231445,0.958514392375946,18.933279037475586,0.9732295870780945,14.488744735717773,0.9708113670349121,10.197457313537598,0.9675647020339966,8.201471328735352,0.9625901579856873,10.21945571899414,17179869184,2147483648,8494125056,432537600
107,1697705437943,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.214366912841797,0.9734986424446106,4.5863471031188965,0.9585070610046387,18.933135986328125,0.9732221961021423,14.48863410949707,0.9708040356636047,10.197379112243652,0.9675573706626892,8.201409339904785,0.9625827670097351,10.21945571899414,17179869184,2147483648,8494125056,432537600
105,1697705438051,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,40,38,38,24.214250564575195,0.9734911918640137,4.586312294006348,0.9584997892379761,18.933061599731445,0.973214864730835,14.488525390625,0.9707967042922974,10.197309494018555,0.9675499796867371,8.201347351074219,0.9625755548477173,10.21945571899414,17179869184,2147483648,8494125056,432537600
