Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705336724,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.296756744384766,0.9735373854637146,4.596524715423584,0.9583699703216553,19.021400451660156,0.9731191992759705,14.556323051452637,0.9710325002670288,10.240885734558105,0.9674144983291626,8.232254028320313,0.9625439643859863,10.922882080078125,17179869184,2147483648,8451149824,432537600
109,1697705336724,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.296810150146484,0.97353595495224,4.596521854400635,0.9583693146705627,19.02137565612793,0.9731185436248779,14.556302070617676,0.9710318446159363,10.240878105163574,0.967413067817688,8.232242584228516,0.9625433087348938,10.922882080078125,17179869184,2147483648,8451469312,432537600
103,1697705336835,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.296693801879883,0.9735285043716431,4.5964860916137695,0.9583619236946106,19.021312713623047,0.973111093044281,14.556190490722656,0.9710243940353394,10.240799903869629,0.9674057364463806,8.232179641723633,0.9625359177589417,10.922882080078125,17179869184,2147483648,8451350528,432537600
106,1697705336939,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.296646118164063,0.9735906720161438,4.59645414352417,0.958354651927948,19.021236419677734,0.9731036424636841,14.556089401245117,0.9710176587104797,10.240728378295898,0.967399001121521,8.232186317443848,0.9625285863876343,10.922882080078125,17179869184,2147483648,8445747200,432537600
109,1697705337046,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.296546936035156,0.9735832214355469,4.596419334411621,0.9583479762077332,19.02109146118164,0.9730968475341797,14.556106567382813,0.9710102081298828,10.240657806396484,0.9673916101455688,8.232123374938965,0.9625219106674194,10.922882080078125,17179869184,2147483648,8445747200,432537600
105,1697705337156,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.296430587768555,0.97357577085495,4.596384048461914,0.9583406448364258,19.020957946777344,0.9730893969535828,14.555994987487793,0.9710027575492859,10.240579605102539,0.9673842191696167,8.232060432434082,0.9625145196914673,10.922882080078125,17179869184,2147483648,8445747200,432537600
109,1697705337262,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.29652214050293,0.9735689759254456,4.596348762512207,0.9583333730697632,19.02081298828125,0.9730819463729858,14.55589485168457,0.970995306968689,10.240500450134277,0.9673767685890198,8.232002258300781,0.9625071883201599,10.922882080078125,17179869184,2147483648,8473452544,432537600
106,1697705337372,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.296405792236328,0.9735615253448486,4.596313953399658,0.958325982093811,19.020723342895508,0.9730744957923889,14.55578327178955,0.9709879755973816,10.240422248840332,0.9673694372177124,8.231940269470215,0.9624997973442078,10.922882080078125,17179869184,2147483648,8473452544,432537600
103,1697705337479,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.296306610107422,0.9735540747642517,4.596282005310059,0.9583186507225037,19.020591735839844,0.973067045211792,14.555671691894531,0.9709811806678772,10.240344047546387,0.967362642288208,8.231876373291016,0.9624924659729004,10.922882080078125,17179869184,2147483648,8473452544,432537600
105,1697705337583,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.29624366760254,0.9735473394393921,4.596246242523193,0.958311915397644,19.020458221435547,0.9730602502822876,14.555570602416992,0.9709737300872803,10.240272521972656,0.9673552513122559,8.231819152832031,0.9624857306480408,10.922882080078125,17179869184,2147483648,8473452544,432537600
105,1697705337689,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.296144485473633,0.9735398888587952,4.596214294433594,0.9583046436309814,19.020313262939453,0.9730527997016907,14.555459022521973,0.9709669947624207,10.240194320678711,0.967348575592041,8.231825828552246,0.9624783992767334,9.940882682800293,17179869184,2147483648,8473452544,432537600
109,1697705337796,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.29602813720703,0.9735324382781982,4.596179485321045,0.9582979679107666,19.020179748535156,0.9730461239814758,14.55534839630127,0.9709595441818237,10.240123748779297,0.9673411250114441,8.231762886047363,0.9624716639518738,9.940882682800293,17179869184,2147483648,8473460736,432537600
105,1697705337906,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.295927047729492,0.9735249876976013,4.596144199371338,0.9582905769348145,19.020036697387695,0.9730386734008789,14.55524730682373,0.9709520936012268,10.240106582641602,0.9673337340354919,8.23169994354248,0.9624643325805664,9.940882682800293,17179869184,2147483648,8473587712,432537600
109,1697705338012,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.29581069946289,0.9735181927680969,4.596108913421631,0.9582833647727966,19.0199031829834,0.973031222820282,14.555135726928711,0.9709446430206299,10.240028381347656,0.967326283454895,8.231642723083496,0.9624569416046143,9.940882682800293,17179869184,2147483648,8473595904,432537600
106,1697705338122,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,37,38,24.29569435119629,0.9735107421875,4.596074104309082,0.9582759737968445,19.019813537597656,0.9730237722396851,14.555023193359375,0.9709373116493225,10.239950180053711,0.9673189520835876,8.231579780578613,0.9624496102333069,9.940882682800293,17179869184,2147483648,8473595904,432537600
103,1697705338229,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,38,37,24.295578002929688,0.9735032916069031,4.596041679382324,0.9582686424255371,19.019668579101563,0.9730163216590881,14.554922103881836,0.9709305167198181,10.23987865447998,0.9673121571540833,8.23151683807373,0.9624422788619995,9.940882682800293,17179869184,2147483648,8473653248,432537600
105,1697705338333,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,38,37,24.29547882080078,0.9734964966773987,4.596006393432617,0.958262026309967,19.0195369720459,0.9730095267295837,14.554810523986816,0.9709230661392212,10.239800453186035,0.9673047661781311,8.231459617614746,0.9624355435371399,9.940882682800293,17179869184,2147483648,8473653248,432537600
105,1697705338439,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,39,38,37,24.29536247253418,0.9734890460968018,4.595974922180176,0.9582546353340149,19.0194034576416,0.9730020761489868,14.554709434509277,0.9709163308143616,10.239728927612305,0.9672980904579163,8.231396675109863,0.9624282121658325,9.940882682800293,17179869184,2147483648,8473673728,432537600
