Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705196285,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.41417694091797,0.9739388823509216,4.611601829528809,0.9578495025634766,19.145795822143555,0.9735172390937805,14.654352188110352,0.970707356929779,10.30232048034668,0.9672643542289734,8.279264450073242,0.9622060060501099,10.133171081542969,17179869184,2147483648,8448917504,432537600
102,1697705196285,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.414213180541992,0.9739381074905396,4.611595630645752,0.9578489065170288,19.145782470703125,0.9735165238380432,14.654341697692871,0.9707059860229492,10.302312850952148,0.9672629833221436,8.279253959655762,0.9622053503990173,10.133171081542969,17179869184,2147483648,8449236992,432537600
103,1697705196388,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.414127349853516,0.9739305973052979,4.611563205718994,0.9578415155410767,19.145702362060547,0.9735090732574463,14.6542387008667,0.9706991910934448,10.30223274230957,0.9672561883926392,8.279194831848145,0.9621978998184204,10.133171081542969,17179869184,2147483648,8449368064,432537600
102,1697705196492,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.414079666137695,0.9739238023757935,4.611530780792236,0.9578347206115723,19.14556884765625,0.9735021591186523,14.654125213623047,0.9706923961639404,10.302160263061523,0.9672487378120422,8.279130935668945,0.962191104888916,10.133171081542969,17179869184,2147483648,8449384448,432537600
101,1697705196595,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.414031982421875,0.9739168882369995,4.611495018005371,0.9578280448913574,19.145435333251953,0.973495364189148,14.654022216796875,0.970684826374054,10.302088737487793,0.9672419428825378,8.279072761535645,0.9621843695640564,10.133171081542969,17179869184,2147483648,8449384448,432537600
104,1697705196698,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.413930892944336,0.9739094376564026,4.611462593078613,0.9578213095664978,19.145301818847656,0.9734885096549988,14.653919219970703,0.9706780314445496,10.302008628845215,0.9672350883483887,8.279014587402344,0.962177574634552,10.158801078796387,17179869184,2147483648,8449400832,432537600
104,1697705196803,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.413829803466797,0.9739025235176086,4.6114301681518555,0.9578138589859009,19.145294189453125,0.9734810590744019,14.653817176818848,0.9706711173057556,10.301936149597168,0.9672276973724365,8.278950691223145,0.9621701240539551,10.158801078796387,17179869184,2147483648,8477384704,432537600
103,1697705196908,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.413780212402344,0.9738950133323669,4.611394882202148,0.957807183265686,19.145158767700195,0.9734741449356079,14.653703689575195,0.9706636667251587,10.301864624023438,0.9672208428382874,8.278892517089844,0.9621633887290955,10.158801078796387,17179869184,2147483648,8477384704,432537600
104,1697705197012,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.413679122924805,0.9738882184028625,4.611429691314697,0.9577997922897339,19.14508056640625,0.9734665751457214,14.653600692749023,0.9706568717956543,10.30178451538086,0.9672133922576904,8.278834342956543,0.9621559381484985,10.158801078796387,17179869184,2147483648,8477384704,432537600
104,1697705197117,0,0,0,0,0,0,0,0,0,0,0,0,38,37,37,38,37,37,24.413562774658203,0.9738806486129761,4.6113972663879395,0.9577929973602295,19.144989013671875,0.973459780216217,14.653487205505371,0.9706493616104126,10.301712036132813,0.967206597328186,8.278770446777344,0.9621491432189941,10.158801078796387,17179869184,2147483648,8477384704,432537600
104,1697705197222,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.41345977783203,0.9738738536834717,4.611361503601074,0.9577856659889221,19.144855499267578,0.9734522700309753,14.653383255004883,0.9706425666809082,10.30163288116455,0.9671990871429443,8.278712272644043,0.9621416926383972,10.158801078796387,17179869184,2147483648,8477384704,432537600
101,1697705197327,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.41334342956543,0.97386634349823,4.611329078674316,0.9577789306640625,19.14472198486328,0.973445475101471,14.65326976776123,0.9706349968910217,10.301560401916504,0.9671923518180847,8.278648376464844,0.9621350169181824,10.158801078796387,17179869184,2147483648,8477360128,432537600
103,1697705197429,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.41324234008789,0.973859429359436,4.611296653747559,0.9577714800834656,19.14458656311035,0.9734379053115845,14.653166770935059,0.9706282019615173,10.301480293273926,0.967184841632843,8.278589248657227,0.9621275663375854,10.158801078796387,17179869184,2147483648,8477372416,432537600
104,1697705197533,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.41313934326172,0.9738526344299316,4.611260890960693,0.9577648043632507,19.144451141357422,0.9734309911727905,14.653064727783203,0.9706207513809204,10.301407814025879,0.9671780467033386,8.278526306152344,0.962120771408081,10.158801078796387,17179869184,2147483648,8477372416,432537600
99,1697705197638,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.413021087646484,0.9738450646400452,4.611228942871094,0.9577573537826538,19.144304275512695,0.9734241962432861,14.65295124053955,0.9706138372421265,10.301336288452148,0.9671712517738342,8.278468132019043,0.9621133804321289,9.986288070678711,17179869184,2147483648,8477372416,432537600
104,1697705197738,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.412866592407227,0.973838210105896,4.611196517944336,0.9577506184577942,19.144182205200195,0.9734166860580444,14.652848243713379,0.9706070423126221,10.301262855529785,0.9671644568443298,8.278409004211426,0.9621065855026245,9.986288070678711,17179869184,2147483648,8477372416,432537600
101,1697705197843,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.412765502929688,0.9738314151763916,4.611160755157471,0.9577439427375793,19.14409065246582,0.97340989112854,14.652745246887207,0.9705995917320251,10.301183700561523,0.9671570062637329,8.278346061706543,0.9620997905731201,9.986288070678711,17179869184,2147483648,8477372416,432537600
104,1697705197946,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.412647247314453,0.9738246202468872,4.611128330230713,0.9577372074127197,19.143957138061523,0.9734029769897461,14.652642250061035,0.970592737197876,10.301111221313477,0.9671502113342285,8.278287887573242,0.9620931148529053,9.986288070678711,17179869184,2147483648,8477372416,432537600
104,1697705198051,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,38,37,37,24.412599563598633,0.9738170504570007,4.611092567443848,0.9577297568321228,19.143823623657227,0.9733955264091492,14.6525297164917,0.9705859422683716,10.301032066345215,0.9671427011489868,8.278228759765625,0.9620856642723083,9.986288070678711,17179869184,2147483648,8477372416,432537600
104,1697705198156,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.412479400634766,0.9738101363182068,4.61106014251709,0.957723081111908,19.143672943115234,0.973388671875,14.652426719665527,0.9705784916877747,10.300958633422852,0.9671359062194824,8.278165817260742,0.962078869342804,9.986288070678711,17179869184,2147483648,8477372416,432537600
100,1697705198261,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.412378311157227,0.9738026261329651,4.611024856567383,0.957715630531311,19.143539428710938,0.9733811020851135,14.652373313903809,0.9705715775489807,10.30087947845459,0.9671284556388855,8.278107643127441,0.9620714783668518,9.986288070678711,17179869184,2147483648,8477372416,432537600
104,1697705198362,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.41227912902832,0.9737958312034607,4.610992431640625,0.9577088952064514,19.14340591430664,0.9733743071556091,14.652270317077637,0.9705647826194763,10.30080795288086,0.9671216607093811,8.278048515319824,0.9620646834373474,9.986288070678711,17179869184,2147483648,8477466624,432537600
104,1697705198467,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.412158966064453,0.9737882614135742,4.610960006713867,0.9577022194862366,19.143272399902344,0.9733673930168152,14.652167320251465,0.9705573320388794,10.300734519958496,0.9671148657798767,8.277985572814941,0.962057888507843,9.986288070678711,17179869184,2147483648,8477466624,432537600
100,1697705198572,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.412057876586914,0.9737814664840698,4.610924243927002,0.9576947689056396,19.14312171936035,0.9733599424362183,14.652053833007813,0.9705504179000854,10.300655364990234,0.9671074151992798,8.27792739868164,0.9620505571365356,9.986288070678711,17179869184,2147483648,8477470720,432537600
104,1697705198673,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.411956787109375,0.9737746119499207,4.610891819000244,0.95768803358078,19.14304542541504,0.9733530879020691,14.652010917663574,0.9705429673194885,10.300582885742188,0.9671006202697754,8.277863502502441,0.9620437622070313,10.610148429870605,17179869184,2147483648,8477495296,432537600
104,1697705198778,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.41183853149414,0.9737671613693237,4.610859394073486,0.9576807022094727,19.14291000366211,0.9733456373214722,14.651907920837402,0.9705361723899841,10.300636291503906,0.967093825340271,8.27780532836914,0.9620363116264343,10.610148429870605,17179869184,2147483648,8477507584,432537600
104,1697705198883,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.4117374420166,0.9737602472305298,4.610823631286621,0.957673966884613,19.142776489257813,0.9733387231826782,14.65180492401123,0.9705286622047424,10.30056381225586,0.9670863151550293,8.27774715423584,0.9620295763015747,10.610148429870605,17179869184,2147483648,8477507584,432537600
99,1697705198988,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.41156578063965,0.9737526774406433,4.610791206359863,0.9576665163040161,19.142642974853516,0.9733319282531738,14.651701927185059,0.970521867275238,10.300484657287598,0.9670795202255249,8.27768325805664,0.9620227813720703,10.610148429870605,17179869184,2147483648,8477450240,432537600
104,1697705199088,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,37,37,36,24.411518096923828,0.9737458825111389,4.6107587814331055,0.9576598405838013,19.142507553100586,0.9733250141143799,14.651599884033203,0.9705150723457336,10.30041217803955,0.9670727252960205,8.277630805969238,0.9620153307914734,10.610148429870605,17179869184,2147483648,8477454336,432537600
101,1697705199193,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.411470413208008,0.9737390279769897,4.610723495483398,0.9576531052589417,19.14242935180664,0.973317563533783,14.651556015014648,0.9705075025558472,10.300339698791504,0.9670652151107788,8.277566909790039,0.9620086550712585,10.610148429870605,17179869184,2147483648,8477454336,432537600
104,1697705199295,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.411386489868164,0.9737322330474854,4.610691070556641,0.9576463103294373,19.142351150512695,0.9733107089996338,14.651453018188477,0.9705007076263428,10.300267219543457,0.9670584201812744,8.277508735656738,0.9620018005371094,10.610148429870605,17179869184,2147483648,8477454336,432537600
104,1697705199400,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.411266326904297,0.9737246632575989,4.610658645629883,0.9576389789581299,19.1422176361084,0.9733031392097473,14.65134048461914,0.9704939126968384,10.300188064575195,0.9670509696006775,8.277450561523438,0.9619944095611572,10.610148429870605,17179869184,2147483648,8449478656,432537600
104,1697705199505,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.411165237426758,0.9737178683280945,4.610622882843018,0.9576322436332703,19.142070770263672,0.9732963442802429,14.651237487792969,0.9704863429069519,10.300115585327148,0.9670441746711731,8.277386665344238,0.9619876742362976,10.610148429870605,17179869184,2147483648,8449478656,432537600
100,1697705199610,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.411048889160156,0.973710298538208,4.61059045791626,0.9576247930526733,19.141935348510742,0.9732888340950012,14.651124000549316,0.9704795479774475,10.30003547668457,0.9670367240905762,8.277328491210938,0.9619802236557007,10.610148429870605,17179869184,2147483648,8449478656,432537600
104,1697705199712,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.410945892333984,0.9737034440040588,4.610558032989502,0.9576181173324585,19.141799926757813,0.973281979560852,14.651021003723145,0.9704727530479431,10.29996395111084,0.9670299291610718,8.277264595031738,0.9619734287261963,9.024604797363281,17179869184,2147483648,8449449984,432537600
104,1697705199817,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.410898208618164,0.9736959934234619,4.610522270202637,0.9576113820075989,19.141666412353516,0.9732751250267029,14.650918960571289,0.9704652428627014,10.299891471862793,0.9670231342315674,8.277206420898438,0.9619666934013367,9.024604797363281,17179869184,2147483648,8449454080,432537600
104,1697705199922,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.41077995300293,0.973689079284668,4.610489845275879,0.957603931427002,19.14157485961914,0.973267674446106,14.650805473327637,0.970458447933197,10.299811363220215,0.9670156836509705,8.277141571044922,0.9619592428207397,9.024604797363281,17179869184,2147483648,8449454080,432537600
101,1697705200027,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,37,36,36,24.410625457763672,0.9736815690994263,4.610454082489014,0.9575972557067871,19.14143943786621,0.973260760307312,14.650762557983398,0.9704509973526001,10.299738883972168,0.9670088887214661,8.277084350585938,0.9619524478912354,9.024604797363281,17179869184,2147483648,8449454080,432537600
103,1697705200129,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,36,24.410507202148438,0.9736747741699219,4.610421657562256,0.957589864730835,19.141305923461914,0.9732532501220703,14.650659561157227,0.9704440832138062,10.299667358398438,0.9670014381408691,8.277026176452637,0.961945116519928,9.024604797363281,17179869184,2147483648,8449454080,432537600
