Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697708622250,1485.1915740966797,4700,1,0.30000000000000004,1181.2581329345703,4700,1,0.30000000000000004,2377.3824615478516,4700,1,0.30000000000000004,1578.8236694335938,4700,1,0.30000000000000004,2156.4359436035156,4700,1,0.30000000000000004,1524.716781616211,4700,1,0.30000000000000004,1436.290267944336,4700,1,0.30000000000000004,1914.2893524169922,4700,1,0.30000000000000004,1686.5188598632813,4700,1,0.30000000000000004,1724.4063110351563,4700,1,0.30000000000000004,1726.0699157714844,4700,1,0.30000000000000004,1426.0231323242188,4700,1,0.30000000000000004,2943310.4665985107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6311137280,0
99,1697708622251,1485.1917724609375,4700,1,0.30000000000000004,1181.2582244873047,4700,1,0.30000000000000004,2377.382583618164,4700,1,0.30000000000000004,1578.8241577148438,4700,1,0.30000000000000004,2156.4364471435547,4700,1,0.30000000000000004,1524.717300415039,4700,1,0.30000000000000004,1436.2904052734375,4700,1,0.30000000000000004,1914.3008270263672,4700,1,0.30000000000000004,1686.5189361572266,4700,1,0.30000000000000004,1724.4067840576172,4700,1,0.30000000000000004,1726.0699920654297,4700,1,0.30000000000000004,1426.0378112792969,4700,1,0.30000000000000004,2943310.593399048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6312169472,0
99,1697708622351,1485.2623138427734,4700,1,0.3062499999999999,1181.3818054199219,4700,1,0.3062499999999999,2377.439483642578,4700,1,0.3062499999999999,1578.8424224853516,4700,1,0.3062499999999999,2156.4646759033203,4700,1,0.3062499999999999,1524.7214660644531,4700,1,0.3062499999999999,1436.3097686767578,4700,1,0.3062499999999999,1914.509521484375,4700,1,0.3062499999999999,1686.7514190673828,4700,1,0.3062499999999999,1724.4243621826172,4700,1,0.3062499999999999,1726.0817108154297,4700,1,0.3062499999999999,1426.2021179199219,4700,1,0.3062499999999999,2943314.748550415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6357327872,0
99,1697708622451,1485.3838958740234,4700,1,0.3062499999999999,1181.6331481933594,4700,1,0.3062499999999999,2377.6695251464844,4700,1,0.3062499999999999,1578.9646453857422,4700,1,0.3062499999999999,2156.6014862060547,4700,1,0.3062499999999999,1524.8070831298828,4700,1,0.3062499999999999,1436.3733215332031,4700,1,0.3062499999999999,1914.7044219970703,4700,1,0.3062499999999999,1687.4805603027344,4700,1,0.3062499999999999,1724.518798828125,4700,1,0.3062499999999999,1726.1883087158203,4700,1,0.3062499999999999,1426.5654296875,4700,1,0.3062499999999999,2943320.5008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6448058368,0
99,1697708622551,1485.480239868164,4700,1,0.3062499999999999,1181.8501434326172,4700,1,0.3062499999999999,2378.2506103515625,4700,1,0.3062499999999999,1579.0507049560547,4700,1,0.3062499999999999,2156.7479705810547,4700,1,0.3062499999999999,1524.851303100586,4700,1,0.3062499999999999,1436.4725036621094,4700,1,0.3062499999999999,1914.847396850586,4700,1,0.3062499999999999,1688.1183624267578,4700,1,0.3062499999999999,1724.7956237792969,4700,1,0.3062499999999999,1726.3096923828125,4700,1,0.3062499999999999,1426.8633575439453,4700,1,0.3062499999999999,2943326.3107299805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6471090176,0
99,1697708622651,1485.525146484375,4700,1,0.3062499999999999,1181.9476165771484,4700,1,0.3062499999999999,2378.372589111328,4700,1,0.3062499999999999,1579.091049194336,4700,1,0.3062499999999999,2156.786087036133,4700,1,0.3062499999999999,1524.8914184570313,4700,1,0.3062499999999999,1436.5569152832031,4700,1,0.3062499999999999,1914.8699493408203,4700,1,0.3062499999999999,1688.8743438720703,4700,1,0.3062499999999999,1724.851318359375,4700,1,0.3062499999999999,1726.3843994140625,4700,1,0.3062499999999999,1427.0074005126953,4700,1,0.3062499999999999,2943330.9772491455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6481272832,0
99,1697708622751,1485.6646575927734,4700,1,0.29374999999999996,1182.1057434082031,4700,1,0.29374999999999996,2378.588348388672,4700,1,0.29374999999999996,1579.1536254882813,4700,1,0.29374999999999996,2156.813201904297,4700,1,0.29374999999999996,1524.9580688476563,4700,1,0.29374999999999996,1436.7058563232422,4700,1,0.29374999999999996,1914.9425811767578,4700,1,0.29374999999999996,1689.1881256103516,4700,1,0.29374999999999996,1724.9902954101563,4700,1,0.29374999999999996,1726.5329132080078,4700,1,0.29374999999999996,1427.1583251953125,4700,1,0.29374999999999996,2943335.5574798584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6521065472,0
99,1697708622851,1485.6702728271484,4700,1,0.30000000000000004,1182.1667938232422,4700,1,0.30000000000000004,2378.666534423828,4700,1,0.30000000000000004,1579.1569061279297,4700,1,0.30000000000000004,2156.818344116211,4700,1,0.30000000000000004,1524.9616241455078,4700,1,0.30000000000000004,1436.7093658447266,4700,1,0.30000000000000004,1914.9464111328125,4700,1,0.30000000000000004,1689.2173461914063,4700,1,0.30000000000000004,1725.0279388427734,4700,1,0.30000000000000004,1726.55615234375,4700,1,0.30000000000000004,1427.2485961914063,4700,1,0.30000000000000004,2943338.9518585205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6524313600,0
99,1697708622951,1485.6785736083984,4700,1,0.30000000000000004,1182.2213592529297,4700,1,0.30000000000000004,2378.7335815429688,4700,1,0.30000000000000004,1579.160659790039,4700,1,0.30000000000000004,2156.8229064941406,4700,1,0.30000000000000004,1524.964828491211,4700,1,0.30000000000000004,1436.7137451171875,4700,1,0.30000000000000004,1914.9495697021484,4700,1,0.30000000000000004,1689.2393951416016,4700,1,0.30000000000000004,1725.0804595947266,4700,1,0.30000000000000004,1726.5789642333984,4700,1,0.30000000000000004,1427.3362121582031,4700,1,0.30000000000000004,2943342.475616455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6522245120,0
99,1697708623051,1485.682388305664,4700,1,0.30000000000000004,1182.2275848388672,4700,1,0.30000000000000004,2378.768020629883,4700,1,0.30000000000000004,1579.1685791015625,4700,1,0.30000000000000004,2156.825668334961,4700,1,0.30000000000000004,1524.9683074951172,4700,1,0.30000000000000004,1436.716567993164,4700,1,0.30000000000000004,1914.9523315429688,4700,1,0.30000000000000004,1689.2417602539063,4700,1,0.30000000000000004,1725.0921936035156,4700,1,0.30000000000000004,1726.5908966064453,4700,1,0.30000000000000004,1427.3802947998047,4700,1,0.30000000000000004,2943345.493423462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6522748928,0
