Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697708602212,1484.2290344238281,4700,1,0.30000000000000004,1177.587646484375,4700,1,0.30000000000000004,2374.4841918945313,4700,1,0.30000000000000004,1577.6824340820313,4700,1,0.30000000000000004,2155.6172485351563,4700,1,0.30000000000000004,1523.9053802490234,4700,1,0.30000000000000004,1435.5333099365234,4700,1,0.30000000000000004,1913.4921569824219,4700,1,0.30000000000000004,1684.626708984375,4700,1,0.30000000000000004,1722.7244262695313,4700,1,0.30000000000000004,1724.6763305664063,4700,1,0.30000000000000004,1422.2292785644531,4700,1,0.30000000000000004,2942846.8358306885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6320214016,0
99,1697708602213,1484.2291717529297,4700,1,0.30000000000000004,1177.5877380371094,4700,1,0.30000000000000004,2374.4842834472656,4700,1,0.30000000000000004,1577.6939697265625,4700,1,0.30000000000000004,2155.6178588867188,4700,1,0.30000000000000004,1523.9062957763672,4700,1,0.30000000000000004,1435.533447265625,4700,1,0.30000000000000004,1913.4922943115234,4700,1,0.30000000000000004,1684.62744140625,4700,1,0.30000000000000004,1722.7245178222656,4700,1,0.30000000000000004,1724.676528930664,4700,1,0.30000000000000004,1422.2439575195313,4700,1,0.30000000000000004,2942846.9671783447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6320730112,0
99,1697708602313,1484.24267578125,4700,1,0.3062499999999999,1177.7938537597656,4700,1,0.3062499999999999,2374.513885498047,4700,1,0.3062499999999999,1577.943359375,4700,1,0.3062499999999999,2155.6505432128906,4700,1,0.3062499999999999,1523.9108428955078,4700,1,0.3062499999999999,1435.5421752929688,4700,1,0.3062499999999999,1913.5104522705078,4700,1,0.3062499999999999,1684.6402435302734,4700,1,0.3062499999999999,1722.7412872314453,4700,1,0.3062499999999999,1724.689712524414,4700,1,0.3062499999999999,1422.5477294921875,4700,1,0.3062499999999999,2942851.1153259277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6370508800,0
99,1697708602413,1484.3975830078125,4700,1,0.3062499999999999,1178.3206939697266,4700,1,0.3062499999999999,2374.738265991211,4700,1,0.3062499999999999,1578.0577239990234,4700,1,0.3062499999999999,2155.790969848633,4700,1,0.3062499999999999,1524.067855834961,4700,1,0.3062499999999999,1435.6885833740234,4700,1,0.3062499999999999,1913.6425018310547,4700,1,0.3062499999999999,1684.8104248046875,4700,1,0.3062499999999999,1723.2357482910156,4700,1,0.3062499999999999,1724.8697662353516,4700,1,0.3062499999999999,1423.033203125,4700,1,0.3062499999999999,2942857.085861206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6450946048,0
99,1697708602513,1484.5401916503906,4700,1,0.30000000000000004,1178.5552978515625,4700,1,0.30000000000000004,2375.0772094726563,4700,1,0.30000000000000004,1578.1410827636719,4700,1,0.30000000000000004,2155.8348236083984,4700,1,0.30000000000000004,1524.1381530761719,4700,1,0.30000000000000004,1435.7434387207031,4700,1,0.30000000000000004,1913.7252655029297,4700,1,0.30000000000000004,1684.9771423339844,4700,1,0.30000000000000004,1723.4263000488281,4700,1,0.30000000000000004,1725.0621795654297,4700,1,0.30000000000000004,1423.9277648925781,4700,1,0.30000000000000004,2942862.5553741455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6478065664,0
99,1697708602613,1484.5773468017578,4700,1,0.3062499999999999,1178.7514038085938,4700,1,0.3062499999999999,2375.2693939208984,4700,1,0.3062499999999999,1578.19970703125,4700,1,0.3062499999999999,2155.8993225097656,4700,1,0.3062499999999999,1524.206283569336,4700,1,0.3062499999999999,1435.7670288085938,4700,1,0.3062499999999999,1913.7435150146484,4700,1,0.3062499999999999,1685.172378540039,4700,1,0.3062499999999999,1723.4967956542969,4700,1,0.3062499999999999,1725.2023010253906,4700,1,0.3062499999999999,1424.4852142333984,4700,1,0.3062499999999999,2942867.2255096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6498762752,0
99,1697708602713,1484.6317291259766,4700,1,0.30000000000000004,1178.8634796142578,4700,1,0.30000000000000004,2375.401901245117,4700,1,0.30000000000000004,1578.2565155029297,4700,1,0.30000000000000004,2155.956253051758,4700,1,0.30000000000000004,1524.3289794921875,4700,1,0.30000000000000004,1435.827133178711,4700,1,0.30000000000000004,1913.802505493164,4700,1,0.30000000000000004,1685.3238067626953,4700,1,0.30000000000000004,1723.629150390625,4700,1,0.30000000000000004,1725.2921600341797,4700,1,0.30000000000000004,1424.6500091552734,4700,1,0.30000000000000004,2942871.3184509277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6519803904,0
99,1697708602813,1484.635482788086,4700,1,0.30000000000000004,1178.9411315917969,4700,1,0.30000000000000004,2375.498565673828,4700,1,0.30000000000000004,1578.2596130371094,4700,1,0.30000000000000004,2155.9618530273438,4700,1,0.30000000000000004,1524.3331604003906,4700,1,0.30000000000000004,1435.8303833007813,4700,1,0.30000000000000004,1913.8064422607422,4700,1,0.30000000000000004,1685.3405151367188,4700,1,0.30000000000000004,1723.7321166992188,4700,1,0.30000000000000004,1725.322738647461,4700,1,0.30000000000000004,1424.7293243408203,4700,1,0.30000000000000004,2942874.928833008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6518910976,0
99,1697708602913,1484.6386108398438,4700,1,0.30000000000000004,1179.0074615478516,4700,1,0.30000000000000004,2375.5655364990234,4700,1,0.30000000000000004,1578.262710571289,4700,1,0.30000000000000004,2155.966598510742,4700,1,0.30000000000000004,1524.3372802734375,4700,1,0.30000000000000004,1435.8335723876953,4700,1,0.30000000000000004,1913.8096923828125,4700,1,0.30000000000000004,1685.3438568115234,4700,1,0.30000000000000004,1723.7826843261719,4700,1,0.30000000000000004,1725.3329467773438,4700,1,0.30000000000000004,1424.7697448730469,4700,1,0.30000000000000004,2942878.3474731445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6519013376,0
99,1697708603014,1484.6422119140625,4700,1,0.30000000000000004,1179.0690612792969,4700,1,0.30000000000000004,2375.6317291259766,4700,1,0.30000000000000004,1578.2658081054688,4700,1,0.30000000000000004,2155.977737426758,4700,1,0.30000000000000004,1524.3409881591797,4700,1,0.30000000000000004,1435.8375854492188,4700,1,0.30000000000000004,1913.8133087158203,4700,1,0.30000000000000004,1685.3467254638672,4700,1,0.30000000000000004,1723.7902221679688,4700,1,0.30000000000000004,1725.3421936035156,4700,1,0.30000000000000004,1424.8019104003906,4700,1,0.30000000000000004,2942881.696990967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6519013376,0
