Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697708021095,1447.4031829833984,4700,1,0.30000000000000004,1119.0278778076172,4700,1,0.30000000000000004,2314.7540588378906,4700,1,0.30000000000000004,1550.4650268554688,4700,1,0.30000000000000004,2129.3414764404297,4700,1,0.30000000000000004,1493.2692565917969,4700,1,0.30000000000000004,1406.8257293701172,4700,1,0.30000000000000004,1885.5096435546875,4700,1,0.30000000000000004,1644.6314086914063,4700,1,0.30000000000000004,1683.2257537841797,4700,1,0.30000000000000004,1693.9094848632813,4700,1,0.30000000000000004,1387.0501861572266,4700,1,0.30000000000000004,2929989.1778411865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6322507776,0
99,1697708021096,1447.4033203125,4700,1,0.30000000000000004,1119.0425720214844,4700,1,0.30000000000000004,2314.7618560791016,4700,1,0.30000000000000004,1550.4726867675781,4700,1,0.30000000000000004,2129.341766357422,4700,1,0.30000000000000004,1493.2694396972656,4700,1,0.30000000000000004,1406.8262939453125,4700,1,0.30000000000000004,1885.509780883789,4700,1,0.30000000000000004,1644.6315307617188,4700,1,0.30000000000000004,1683.2258758544922,4700,1,0.30000000000000004,1693.9095764160156,4700,1,0.30000000000000004,1387.0513763427734,4700,1,0.30000000000000004,2929989.3025360107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6323023872,0
99,1697708021196,1447.4119873046875,4700,1,0.30000000000000004,1119.101791381836,4700,1,0.30000000000000004,2315.030487060547,4700,1,0.30000000000000004,1550.5841827392578,4700,1,0.30000000000000004,2129.4881286621094,4700,1,0.30000000000000004,1493.2802734375,4700,1,0.30000000000000004,1406.8361511230469,4700,1,0.30000000000000004,1885.5196838378906,4700,1,0.30000000000000004,1644.6474304199219,4700,1,0.30000000000000004,1683.4342041015625,4700,1,0.30000000000000004,1693.9136810302734,4700,1,0.30000000000000004,1387.06103515625,4700,1,0.30000000000000004,2929993.356689453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6366892032,0
99,1697708021296,1447.5918731689453,4700,1,0.3062499999999999,1119.3958435058594,4700,1,0.3062499999999999,2315.577194213867,4700,1,0.3062499999999999,1550.6750183105469,4700,1,0.3062499999999999,2129.6187438964844,4700,1,0.3062499999999999,1493.4307403564453,4700,1,0.3062499999999999,1406.9910736083984,4700,1,0.3062499999999999,1885.6748352050781,4700,1,0.3062499999999999,1645.1493225097656,4700,1,0.3062499999999999,1683.6529388427734,4700,1,0.3062499999999999,1694.082260131836,4700,1,0.3062499999999999,1387.4349975585938,4700,1,0.3062499999999999,2929999.28565979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6445805568,0
99,1697708021396,1447.7090148925781,4700,1,0.30000000000000004,1120.2671508789063,4700,1,0.30000000000000004,2315.9205169677734,4700,1,0.30000000000000004,1550.7696228027344,4700,1,0.30000000000000004,2129.6941528320313,4700,1,0.30000000000000004,1493.5257873535156,4700,1,0.30000000000000004,1407.0210571289063,4700,1,0.30000000000000004,1885.6982421875,4700,1,0.30000000000000004,1645.3729553222656,4700,1,0.30000000000000004,1683.8414154052734,4700,1,0.30000000000000004,1694.27978515625,4700,1,0.30000000000000004,1387.8076171875,4700,1,0.30000000000000004,2930004.9652252197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6475575296,0
99,1697708021497,1448.1174926757813,4700,1,0.30000000000000004,1120.4138793945313,4700,1,0.30000000000000004,2316.040298461914,4700,1,0.30000000000000004,1550.8035888671875,4700,1,0.30000000000000004,2129.7174682617188,4700,1,0.30000000000000004,1493.5875549316406,4700,1,0.30000000000000004,1407.0424041748047,4700,1,0.30000000000000004,1885.7335357666016,4700,1,0.30000000000000004,1645.5558166503906,4700,1,0.30000000000000004,1683.8948822021484,4700,1,0.30000000000000004,1694.4381561279297,4700,1,0.30000000000000004,1387.9897918701172,4700,1,0.30000000000000004,2930009.579849243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6488264704,0
99,1697708021597,1448.1898651123047,4700,1,0.30000000000000004,1120.669906616211,4700,1,0.30000000000000004,2316.1893310546875,4700,1,0.30000000000000004,1550.8770751953125,4700,1,0.30000000000000004,2129.7696685791016,4700,1,0.30000000000000004,1493.6397399902344,4700,1,0.30000000000000004,1407.0922241210938,4700,1,0.30000000000000004,1885.8316192626953,4700,1,0.30000000000000004,1645.7835998535156,4700,1,0.30000000000000004,1684.1203308105469,4700,1,0.30000000000000004,1694.614242553711,4700,1,0.30000000000000004,1388.1329193115234,4700,1,0.30000000000000004,2930014.2019348145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6523064320,0
99,1697708021697,1448.1931610107422,4700,1,0.30000000000000004,1120.674301147461,4700,1,0.30000000000000004,2316.2818756103516,4700,1,0.30000000000000004,1550.8801727294922,4700,1,0.30000000000000004,2129.7727661132813,4700,1,0.30000000000000004,1493.642837524414,4700,1,0.30000000000000004,1407.0953979492188,4700,1,0.30000000000000004,1885.8363037109375,4700,1,0.30000000000000004,1645.8795166015625,4700,1,0.30000000000000004,1684.1694030761719,4700,1,0.30000000000000004,1694.6999969482422,4700,1,0.30000000000000004,1388.1619415283203,4700,1,0.30000000000000004,2930017.669616699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6523736064,0
99,1697708021797,1448.1967163085938,4700,1,0.30000000000000004,1120.6858825683594,4700,1,0.30000000000000004,2316.346145629883,4700,1,0.30000000000000004,1550.8832702636719,4700,1,0.30000000000000004,2129.775863647461,4700,1,0.30000000000000004,1493.645980834961,4700,1,0.30000000000000004,1407.0984954833984,4700,1,0.30000000000000004,1885.8399047851563,4700,1,0.30000000000000004,1645.9319915771484,4700,1,0.30000000000000004,1684.2249450683594,4700,1,0.30000000000000004,1694.7830200195313,4700,1,0.30000000000000004,1388.1652221679688,4700,1,0.30000000000000004,2930021.143508911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6523994112,0
99,1697708021897,1448.1991119384766,4700,1,0.30000000000000004,1120.6918334960938,4700,1,0.30000000000000004,2316.377487182617,4700,1,0.30000000000000004,1550.8854675292969,4700,1,0.30000000000000004,2129.778060913086,4700,1,0.30000000000000004,1493.648178100586,4700,1,0.30000000000000004,1407.1006927490234,4700,1,0.30000000000000004,1885.8421020507813,4700,1,0.30000000000000004,1645.9538879394531,4700,1,0.30000000000000004,1684.2456970214844,4700,1,0.30000000000000004,1694.8072357177734,4700,1,0.30000000000000004,1388.1666870117188,4700,1,0.30000000000000004,2930023.8900756836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6523486208,0
