Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697708341720,1465.9774780273438,4700,1,0.30000000000000004,1154.3454895019531,4700,1,0.30000000000000004,2345.795440673828,4700,1,0.30000000000000004,1563.0508270263672,4700,1,0.30000000000000004,2142.5003967285156,4700,1,0.30000000000000004,1505.2921295166016,4700,1,0.30000000000000004,1419.519302368164,4700,1,0.30000000000000004,1898.2273864746094,4700,1,0.30000000000000004,1667.649429321289,4700,1,0.30000000000000004,1704.7056121826172,4700,1,0.30000000000000004,1710.6212921142578,4700,1,0.30000000000000004,1404.005386352539,4700,1,0.30000000000000004,2937015.2126312256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6301360128,0
99,1697708341721,1465.978012084961,4700,1,0.30000000000000004,1154.3602294921875,4700,1,0.30000000000000004,2345.795669555664,4700,1,0.30000000000000004,1563.0513153076172,4700,1,0.30000000000000004,2142.500534057617,4700,1,0.30000000000000004,1505.2922668457031,4700,1,0.30000000000000004,1419.5256805419922,4700,1,0.30000000000000004,1898.2351379394531,4700,1,0.30000000000000004,1667.6495208740234,4700,1,0.30000000000000004,1704.7056884765625,4700,1,0.30000000000000004,1710.6217041015625,4700,1,0.30000000000000004,1404.0054626464844,4700,1,0.30000000000000004,2937015.340072632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6301876224,0
99,1697708341821,1466.0174255371094,4700,1,0.3062499999999999,1154.5186157226563,4700,1,0.3062499999999999,2346.021530151367,4700,1,0.3062499999999999,1563.1551818847656,4700,1,0.3062499999999999,2142.5144805908203,4700,1,0.3062499999999999,1505.3237762451172,4700,1,0.3062499999999999,1419.5848541259766,4700,1,0.3062499999999999,1898.34228515625,4700,1,0.3062499999999999,1667.668472290039,4700,1,0.3062499999999999,1704.8147888183594,4700,1,0.3062499999999999,1710.6409759521484,4700,1,0.3062499999999999,1404.0465698242188,4700,1,0.3062499999999999,2937019.525314331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6345740288,0
99,1697708341921,1466.2491455078125,4700,1,0.3062499999999999,1154.7194519042969,4700,1,0.3062499999999999,2346.601837158203,4700,1,0.3062499999999999,1563.2636260986328,4700,1,0.3062499999999999,2142.6184844970703,4700,1,0.3062499999999999,1505.4352111816406,4700,1,0.3062499999999999,1419.7323455810547,4700,1,0.3062499999999999,1898.4043579101563,4700,1,0.3062499999999999,1668.0135955810547,4700,1,0.3062499999999999,1705.272933959961,4700,1,0.3062499999999999,1710.7783813476563,4700,1,0.3062499999999999,1404.380844116211,4700,1,0.3062499999999999,2937025.3089294434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6431444992,0
99,1697708342021,1466.3392028808594,4700,1,0.3062499999999999,1155.0354919433594,4700,1,0.30000000000000004,2346.9332275390625,4700,1,0.30000000000000004,1563.3783416748047,4700,1,0.3062499999999999,2142.7549438476563,4700,1,0.3062499999999999,1505.573471069336,4700,1,0.3062499999999999,1419.8330688476563,4700,1,0.3062499999999999,1898.4808044433594,4700,1,0.30000000000000004,1668.8854064941406,4700,1,0.30000000000000004,1705.4542388916016,4700,1,0.30000000000000004,1710.927261352539,4700,1,0.30000000000000004,1404.5069427490234,4700,1,0.30000000000000004,2937030.9048461914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6461943808,0
99,1697708342121,1466.4491119384766,4700,1,0.3062499999999999,1155.1707000732422,4700,1,0.3062499999999999,2347.056350708008,4700,1,0.3062499999999999,1563.4652557373047,4700,1,0.3062499999999999,2142.8042907714844,4700,1,0.3062499999999999,1505.6709899902344,4700,1,0.3062499999999999,1419.8939208984375,4700,1,0.3062499999999999,1898.5409088134766,4700,1,0.3062499999999999,1669.4833221435547,4700,1,0.3062499999999999,1705.5014343261719,4700,1,0.3062499999999999,1711.1074829101563,4700,1,0.3062499999999999,1404.6011352539063,4700,1,0.3062499999999999,2937035.646774292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6484189184,0
99,1697708342221,1466.622085571289,4700,1,0.30000000000000004,1155.2168579101563,4700,1,0.30000000000000004,2347.155532836914,4700,1,0.30000000000000004,1563.5548248291016,4700,1,0.30000000000000004,2142.894485473633,4700,1,0.30000000000000004,1505.8584747314453,4700,1,0.30000000000000004,1419.9844970703125,4700,1,0.30000000000000004,1898.6630859375,4700,1,0.30000000000000004,1669.5601959228516,4700,1,0.30000000000000004,1705.6288146972656,4700,1,0.30000000000000004,1711.2047729492188,4700,1,0.30000000000000004,1404.6974792480469,4700,1,0.30000000000000004,2937039.8769226074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6504472576,0
99,1697708342321,1466.6265716552734,4700,1,0.30000000000000004,1155.2341003417969,4700,1,0.30000000000000004,2347.236312866211,4700,1,0.30000000000000004,1563.5668334960938,4700,1,0.30000000000000004,2142.900131225586,4700,1,0.30000000000000004,1505.8618621826172,4700,1,0.30000000000000004,1419.9877319335938,4700,1,0.30000000000000004,1898.6735076904297,4700,1,0.30000000000000004,1669.5649108886719,4700,1,0.30000000000000004,1705.7380828857422,4700,1,0.30000000000000004,1711.2351837158203,4700,1,0.30000000000000004,1404.7349853515625,4700,1,0.30000000000000004,2937043.3304595947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6504873984,0
99,1697708342421,1466.6344451904297,4700,1,0.30000000000000004,1155.2522735595703,4700,1,0.30000000000000004,2347.337844848633,4700,1,0.30000000000000004,1563.5796966552734,4700,1,0.30000000000000004,2142.904251098633,4700,1,0.30000000000000004,1505.867904663086,4700,1,0.30000000000000004,1419.9976959228516,4700,1,0.30000000000000004,1898.6790313720703,4700,1,0.30000000000000004,1669.5684509277344,4700,1,0.30000000000000004,1705.7915649414063,4700,1,0.30000000000000004,1711.2574310302734,4700,1,0.30000000000000004,1404.7436218261719,4700,1,0.30000000000000004,2937046.744003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6504726528,0
99,1697708342522,1466.6367645263672,4700,1,0.29374999999999996,1155.273666381836,4700,1,0.29374999999999996,2347.3553466796875,4700,1,0.29374999999999996,1563.5834350585938,4700,1,0.29374999999999996,2142.9064178466797,4700,1,0.29374999999999996,1505.8697204589844,4700,1,0.29374999999999996,1419.9994659423828,4700,1,0.29374999999999996,1898.6822662353516,4700,1,0.29374999999999996,1669.5697021484375,4700,1,0.29374999999999996,1705.7974700927734,4700,1,0.29374999999999996,1711.2608184814453,4700,1,0.29374999999999996,1404.7458038330078,4700,1,0.29374999999999996,2937049.152709961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6504726528,0
