Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704557499,1945.6030731201172,4125,0,1.28125,28080.945739746094,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4321746944,0
114,1697704557499,1918.0487060546875,4125,0,1.30625,28081.21189880371,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4427812864,0
107,1697704557614,2344.5750427246094,4250,0,1.34375,28083.655349731445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475686912,0
108,1697704557722,1918.2747039794922,3525,0,1.0437500000000002,28084.614379882813,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475461632,0
110,1697704557831,2344.682815551758,4250,0,1.325,28085.55029296875,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4476874752,0
109,1697704557941,2344.7157135009766,3525,0,1.0375,28086.458984375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4473675776,0
109,1697704558052,2344.7408294677734,3525,0,1.0375,28087.236526489258,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4473458688,0
108,1697704558161,2005.4657287597656,3525,0,1.0375,28087.9698638916,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474068992,0
110,1697704558270,1918.337646484375,3525,0,1.0375,28088.70802307129,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4473847808,0
108,1697704558380,2344.8116302490234,3525,0,1.0375,28089.453353881836,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4473442304,0
109,1697704558489,1946.0901336669922,3525,0,1.03125,28090.16436767578,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4473401344,0
109,1697704558598,2344.8624420166016,3525,0,1.0375,28090.93084716797,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475334656,0
108,1697704558708,1946.1489562988281,3525,0,1.03125,28091.697311401367,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4471226368,0
107,1697704558817,2313.0240325927734,3525,0,1.05625,28092.448013305664,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4471005184,0
107,1697704558925,2005.5373077392578,3525,0,1.0375,28093.188735961914,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4471177216,0
109,1697704559032,2126.378402709961,3525,0,1.05625,28093.986129760742,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4470804480,0
110,1697704559142,2005.5590057373047,3525,0,1.0375,28094.71630859375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4470865920,0
107,1697704559253,2345.0010528564453,3525,0,1.0375,28095.487747192383,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4470820864,0
109,1697704559361,2126.4397735595703,3525,0,1.05625,28096.285736083984,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4470362112,0
108,1697704559471,2126.4615020751953,3525,0,1.05625,28097.043823242188,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4470210560,0
109,1697704559580,2345.072509765625,3525,0,1.0375,28097.8038482666,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4470583296,0
107,1697704559689,2345.1060485839844,3525,0,1.0375,28098.528869628906,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4477808640,0
108,1697704559797,2345.1339111328125,3525,0,1.0375,28099.258346557617,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4477607936,0
108,1697704559906,1918.4925537109375,3525,0,1.0375,28100.100479125977,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4478337024,0
110,1697704560015,1946.5138244628906,2820,1,0.8625,28100.94956970215,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4478197760,0
109,1697704560125,2313.2969818115234,4250,0,1.375,28102.87432861328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4496883712,0
109,1697704560234,2345.6056518554688,4250,0,1.3625,28105.75749206543,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4511813632,0
108,1697704560344,2345.651382446289,3525,0,1.0375,28106.640014648438,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4512739328,0
107,1697704560453,2345.696548461914,3525,0,1.0375,28107.4677734375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514430976,0
108,1697704560561,2345.7392578125,3525,0,1.0375,28108.21661376953,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514164736,0
109,1697704560670,2127.128936767578,3525,0,1.03125,28108.971710205078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4517314560,0
107,1697704560779,2345.7906646728516,3525,0,1.0375,28109.603454589844,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4517220352,0
110,1697704560887,1947.1451568603516,3525,0,1.03125,28110.20719909668,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516769792,0
109,1697704560998,2313.708984375,3525,0,1.0375,28110.67137145996,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516458496,0
109,1697704561108,2345.846145629883,3525,0,1.0125000000000002,28111.086517333984,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514295808,0
111,1697704561218,2345.8693237304688,3525,0,1.0375,28111.6570892334,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514107392,0
109,1697704561330,2345.89208984375,3525,0,1.0125000000000002,28112.23292541504,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513427456,0
109,1697704561439,2313.7511444091797,3525,0,1.05625,28112.821807861328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513103872,0
109,1697704561548,2345.9367065429688,3525,0,1.0125000000000002,28113.367095947266,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4512735232,0
109,1697704561657,1947.2945861816406,3525,0,1.00625,28113.899642944336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4512124928,0
109,1697704561767,2345.9779663085938,3525,0,1.0125000000000002,28114.350219726563,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4511850496,0
108,1697704561877,2313.805435180664,3525,0,1.05625,28114.850799560547,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4511596544,0
110,1697704561985,2346.213165283203,4250,0,1.33125,28117.326919555664,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4515725312,0
108,1697704562096,2346.251693725586,3525,0,1.0125000000000002,28117.959274291992,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513415168,0
109,1697704562205,2346.3629150390625,3525,0,1.0375,28118.650451660156,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513824768,0
108,1697704562315,1947.680923461914,3525,0,1.03125,28119.33070373535,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514709504,0
108,1697704562424,2346.4111938476563,3525,0,1.0125000000000002,28119.996856689453,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514783232,0
109,1697704562533,1947.7349853515625,3525,0,1.03125,28120.6143951416,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516147200,0
110,1697704562642,2314.2536010742188,3525,0,1.05625,28121.17694091797,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4518240256,0
109,1697704562753,2346.4700927734375,3525,0,1.0375,28121.696563720703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4518158336,0
109,1697704562863,2314.2748260498047,3525,0,1.05625,28122.218627929688,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4519526400,0
108,1697704562973,2314.2916107177734,3525,0,1.0375,28122.83512878418,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4519735296,0
110,1697704563082,2346.5281524658203,3525,0,1.0125000000000002,28123.366302490234,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4519567360,0
110,1697704563192,2346.553482055664,3525,0,1.0125000000000002,28123.909698486328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4524437504,0
