Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704757552,2001.354019165039,4125,0,1.275,29094.24237060547,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4327780352,0
107,1697704757552,2195.593994140625,4125,0,1.325,29094.603454589844,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4435591168,0
107,1697704757661,2403.8756561279297,4250,0,1.34375,29096.936981201172,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475912192,0
110,1697704757769,2403.938446044922,2820,1,0.86875,29097.886962890625,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4478160896,0
108,1697704757879,2403.994400024414,3525,0,1.0375,29098.887985229492,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4481327104,0
109,1697704757988,2404.0237731933594,3525,0,1.0375,29099.671829223633,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483698688,0
109,1697704758097,2404.0505981445313,3525,0,1.0375,29100.443893432617,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483387392,0
109,1697704758207,2404.0704803466797,3525,0,1.0375,29101.19416809082,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483055616,0
110,1697704758316,2404.0992889404297,3525,0,1.0375,29102.06867980957,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4484669440,0
109,1697704758427,2340.965362548828,3525,0,1.05625,29102.836135864258,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4484571136,0
108,1697704758536,2404.1311798095703,3525,0,1.0375,29103.59162902832,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483145728,0
108,1697704758645,2404.1643981933594,3525,0,1.0375,29104.348510742188,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4482146304,0
109,1697704758754,1950.1229248046875,3525,0,1.0375,29105.108627319336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4477493248,0
109,1697704758863,2196.043960571289,3525,0,1.05625,29105.8983001709,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4477038592,0
108,1697704758972,2404.2396392822266,3525,0,1.0375,29106.640991210938,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4476653568,0
109,1697704759081,2001.9845123291016,3525,0,1.03125,29107.357986450195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4476268544,0
