Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704257437,1852.218032836914,4125,0,1.2875,26534.456344604492,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4304121856,0
108,1697704257438,2256.9379272460938,4125,0,1.3,26535.916870117188,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4388900864,0
110,1697704257547,1852.6335754394531,3525,0,1.03125,26538.0323638916,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4445519872,0
109,1697704257657,1959.8378601074219,3525,0,1.0375,26539.502731323242,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4454969344,0
109,1697704257766,2014.5596008300781,3525,0,1.05625,26540.38377380371,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4455837696,0
109,1697704257876,2257.419692993164,3525,0,1.0125000000000002,26541.18963623047,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4467073024,0
108,1697704257986,2257.4492797851563,3525,0,1.0375,26541.943359375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4466896896,0
107,1697704258094,1852.8699951171875,3525,0,1.03125,26542.72364807129,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4464099328,0
108,1697704258203,2257.495071411133,3525,0,1.0375,26543.46501159668,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4463960064,0
109,1697704258311,2257.5267791748047,3525,0,1.0375,26544.367477416992,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4462444544,0
109,1697704258421,2257.5491790771484,3525,0,1.0375,26545.09925842285,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4461674496,0
109,1697704258531,2257.5770416259766,3525,0,1.0375,26545.85972595215,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4463611904,0
109,1697704258640,2257.6109771728516,3525,0,1.0125000000000002,26546.623413085938,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4458614784,0
108,1697704258750,1853.0597076416016,3525,0,1.03125,26547.402069091797,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4458016768,0
109,1697704258859,1960.0584564208984,3525,0,1.0375,26548.15072631836,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4460179456,0
108,1697704258969,2257.6932373046875,3525,0,1.0375,26548.922912597656,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4459806720,0
108,1697704259077,2257.7235565185547,3525,0,1.0375,26549.655517578125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4459393024,0
108,1697704259186,2257.738052368164,3525,0,1.0375,26550.396865844727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4458913792,0
107,1697704259295,2257.7586212158203,3525,0,1.0375,26551.121994018555,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4457959424,0
107,1697704259403,1853.2207794189453,3525,0,1.03125,26551.87030029297,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4457324544,0
110,1697704259511,1853.2539672851563,3525,0,1.03125,26552.59226989746,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4456939520,0
110,1697704259621,2257.8245544433594,3525,0,1.0375,26553.488037109375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4458893312,0
110,1697704259732,1960.2846374511719,4250,0,1.35,26555.509857177734,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474343424,0
107,1697704259842,1853.7875518798828,3525,0,1.03125,26558.238357543945,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4492574720,0
109,1697704259950,1872.638687133789,3525,0,1.0437500000000002,26559.246459960938,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4504350720,0
109,1697704260060,1853.8839263916016,2820,1,0.8625,26560.170684814453,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4502298624,0
110,1697704260170,2015.518295288086,3525,0,1.03125,26560.677124023438,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4501897216,0
108,1697704260281,1872.7032165527344,2820,1,0.875,26561.23274230957,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4501590016,0
109,1697704260390,1853.959243774414,3525,0,1.03125,26561.76789855957,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4501020672,0
108,1697704260499,1960.5441436767578,3525,0,1.0375,26562.359268188477,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4500320256,0
110,1697704260608,2258.526412963867,3525,0,1.0125000000000002,26562.921783447266,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4499566592,0
110,1697704260719,2258.542999267578,2820,1,0.86875,26563.504592895508,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4496850944,0
109,1697704260830,2258.5740814208984,3525,0,1.0125000000000002,26564.21061706543,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4496388096,0
108,1697704260940,1960.60009765625,3525,0,1.0125000000000002,26564.782348632813,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4501884928,0
109,1697704261049,2258.6304626464844,3525,0,1.0125000000000002,26565.315002441406,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4501032960,0
109,1697704261159,2258.6414947509766,3525,0,1.0375,26565.82437133789,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4500647936,0
113,1697704261269,1854.1531677246094,3525,0,1.03125,26566.435256958008,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4500267008,0
109,1697704261383,1854.3255310058594,3525,0,1.03125,26568.81610107422,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4504309760,0
110,1697704261492,2259.043014526367,2600,1,0.825,26569.399932861328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4503924736,0
