Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704157410,2217.138961791992,4250,0,1.375,25935.054580688477,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4137205760,0
109,1697704157411,2217.160171508789,4250,0,1.36875,25935.16082763672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4150497280,0
110,1697704157521,2217.7537841796875,4150,0,1.3125,25939.108474731445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4210089984,0
101,1697704157631,2218.256118774414,4250,0,1.35,25943.557373046875,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4263309312,0
106,1697704157733,1938.6180725097656,3900,0,1.175,25945.463455200195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4296876032,0
124,1697704157840,2218.5191345214844,3525,0,1.0375,25946.345581054688,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4296646656,0
100,1697704157964,2218.5559692382813,3525,0,1.0375,25947.233947753906,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4296663040,0
101,1697704158065,1978.6941986083984,3525,0,1.05625,25948.001403808594,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4305604608,0
117,1697704158167,1938.6862335205078,3525,0,1.0375,25948.685150146484,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4305260544,0
113,1697704158284,1818.2149047851563,3525,0,1.03125,25949.45147705078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4304932864,0
101,1697704158398,2218.684585571289,3525,0,1.0375,25950.364212036133,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4302893056,0
106,1697704158500,2218.7003021240234,3525,0,1.0375,25951.032272338867,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4299448320,0
101,1697704158606,1978.7855987548828,3525,0,1.05625,25951.76463317871,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4298731520,0
109,1697704158708,2218.7488861083984,3525,0,1.0375,25952.423294067383,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4297519104,0
106,1697704158818,1847.5212097167969,3525,0,1.0437500000000002,25953.11602783203,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4293181440,0
117,1697704158925,2218.789993286133,3525,0,1.0375,25953.818801879883,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4292538368,0
114,1697704159042,1978.8659210205078,3525,0,1.05625,25954.53382873535,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4292169728,0
101,1697704159157,1818.4136199951172,3525,0,1.03125,25955.262420654297,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4298285056,0
114,1697704159259,1818.4423370361328,3525,0,1.03125,25955.938400268555,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4297908224,0
101,1697704159373,2218.870162963867,3525,0,1.0375,25956.706665039063,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4297920512,0
128,1697704159475,2218.890914916992,3525,0,1.0375,25957.392608642578,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4297527296,0
102,1697704159604,1847.5746459960938,3525,0,1.0437500000000002,25958.14454650879,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4297228288,0
110,1697704159707,2218.9479217529297,3525,0,1.0375,25958.81980895996,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4298301440,0
106,1697704159817,1818.5758361816406,3525,0,1.03125,25959.47787475586,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4298178560,0
109,1697704159924,2218.9852600097656,3525,0,1.0375,25960.229431152344,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4297818112,0
115,1697704160033,1938.8756256103516,3525,0,1.0375,25961.0272064209,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4298510336,0
114,1697704160150,1938.9038848876953,3525,0,1.0375,25962.005310058594,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4301434880,0
109,1697704160264,1979.1805725097656,4250,0,1.3625,25963.365158081055,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4308226048,0
109,1697704160374,2219.4615325927734,4250,0,1.36875,25967.07386779785,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4339019776,0
117,1697704160483,1819.2941131591797,3525,0,1.03125,25967.873611450195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331405312,0
107,1697704160600,1848.1236724853516,2820,1,0.875,25968.727508544922,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331122688,0
107,1697704160708,1819.3914642333984,3525,0,1.03125,25969.60171508789,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4340719616,0
117,1697704160816,2219.611801147461,3525,0,1.0375,25970.37646484375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4340195328,0
125,1697704160934,1979.6406707763672,3525,0,1.05625,25971.258834838867,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4338835456,0
112,1697704161059,1848.200668334961,3525,0,1.0437500000000002,25972.01597595215,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4338417664,0
101,1697704161172,2219.6968383789063,3525,0,1.0375,25972.712158203125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4341796864,0
100,1697704161274,2219.722427368164,3525,0,1.0375,25973.428024291992,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4339798016,0
107,1697704161375,2219.7674865722656,3525,0,1.0375,25974.250427246094,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4339720192,0
100,1697704161483,1939.4363555908203,3525,0,1.0375,25975.01594543457,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4339138560,0
107,1697704161584,2219.8305053710938,2600,1,0.825,25975.735885620117,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4338724864,0
103,1697704161691,2219.851119995117,3525,0,1.0375,25976.250381469727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4338343936,0
102,1697704161795,1848.3073425292969,3525,0,1.0437500000000002,25976.69888305664,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4337987584,0
100,1697704161898,1979.873764038086,3525,0,1.03125,25977.101135253906,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4337672192,0
109,1697704161999,2247.642288208008,3525,0,1.0375,25977.496948242188,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4343025664,0
108,1697704162108,2219.8822174072266,3525,0,1.0125000000000002,25977.973999023438,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4342657024,0
124,1697704162216,2219.9078063964844,3525,0,1.0375,25978.449600219727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4342263808,0
116,1697704162341,1819.7904815673828,3525,0,1.03125,25979.031158447266,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4341444608,0
115,1697704162458,2247.7701110839844,4250,0,1.36875,25980.48651123047,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4341514240,0
104,1697704162573,1939.6283721923828,3525,0,1.0375,25981.936141967773,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4337741824,0
115,1697704162678,1980.3601989746094,3525,0,1.05625,25982.89744567871,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333568000,0
103,1697704162793,1820.069808959961,3400,0,0.99375,25983.88018798828,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4332142592,0
103,1697704162897,2220.517532348633,3525,0,1.0375,25984.699676513672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4342738944,0
108,1697704163000,1820.1369018554688,3525,0,1.03125,25985.204345703125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4343582720,0
124,1697704163109,1939.7638549804688,3525,0,1.0375,25985.791717529297,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4346793984,0
111,1697704163233,1939.7772064208984,3525,0,1.0125000000000002,25986.449157714844,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4346839040,0
104,1697704163345,1820.2166442871094,3525,0,1.00625,25987.019088745117,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4347052032,0
101,1697704163450,1939.8075408935547,3525,0,1.0375,25987.430236816406,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4347625472,0
102,1697704163551,2220.5971069335938,2820,1,0.86875,25987.8330078125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4347359232,0
103,1697704163654,1820.2767028808594,3525,0,1.00625,25988.24542236328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4347621376,0
102,1697704163757,1848.7501678466797,3525,0,1.01875,25988.70379638672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4348768256,0
109,1697704163860,1980.6929779052734,3525,0,1.03125,25989.120681762695,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4348903424,0
