Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704497633,2104.627410888672,4125,0,1.325,27759.850143432617,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4319768576,0
101,1697704497634,1907.6926879882813,4125,0,1.30625,27760.97003173828,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4395753472,0
109,1697704497736,1928.8126831054688,4250,0,1.325,27763.2306060791,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4455014400,0
110,1697704497846,2327.0013580322266,3525,0,1.0375,27764.49298095703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4463931392,0
109,1697704497957,2327.0608520507813,3525,0,1.0375,27765.429931640625,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4461789184,0
109,1697704498066,2327.0942993164063,3525,0,1.0375,27766.231643676758,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4462059520,0
108,1697704498176,1908.053451538086,3525,0,1.0437500000000002,27767.005126953125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4462252032,0
109,1697704498284,2327.150390625,3525,0,1.0375,27767.74851989746,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4462526464,0
108,1697704498394,2327.1690673828125,3525,0,1.0125000000000002,27768.53192138672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4476137472,0
107,1697704498503,2105.1769256591797,3525,0,1.05625,27769.441970825195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475502592,0
109,1697704498611,1929.102523803711,3525,0,1.03125,27770.149459838867,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475031552,0
108,1697704498720,2327.315231323242,3525,0,1.0375,27770.902542114258,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474712064,0
108,1697704498829,2105.2315368652344,3525,0,1.03125,27771.700576782227,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4472860672,0
109,1697704498938,2327.3668212890625,3525,0,1.0375,27772.466995239258,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4472631296,0
107,1697704499048,1929.2061462402344,2820,1,0.86875,27773.200759887695,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4472430592,0
110,1697704499156,2327.4085845947266,3525,0,1.0375,27773.90591430664,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4472102912,0
111,1697704499267,2327.432647705078,3525,0,1.0375,27774.67578125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4471857152,0
108,1697704499378,2327.4602661132813,3525,0,1.0375,27775.46910095215,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4471648256,0
108,1697704499487,2327.492889404297,3525,0,1.0375,27776.25993347168,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474515456,0
108,1697704499596,2327.516342163086,3525,0,1.0375,27776.97755432129,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474277888,0
108,1697704499705,2327.5427856445313,3525,0,1.0375,27777.728088378906,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4473970688,0
109,1697704499813,2327.5671997070313,2820,1,0.86875,27778.50016784668,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475002880,0
110,1697704499923,1908.2202606201172,3525,0,1.0375,27779.31430053711,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4475842560,0
110,1697704500033,2327.6266021728516,3525,0,1.0375,27780.176559448242,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474376192,0
108,1697704500144,2327.701705932617,3525,0,1.0375,27781.43130493164,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4482789376,0
110,1697704500252,2327.9852905273438,4250,0,1.3375,27784.404876708984,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4504887296,0
107,1697704500363,1929.910140991211,3525,0,1.03125,27786.017288208008,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4507860992,0
108,1697704500470,2328.1561279296875,3525,0,1.0375,27786.90606689453,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4518141952,0
109,1697704500579,2328.1893463134766,3525,0,1.0375,27787.686721801758,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4518113280,0
110,1697704500688,1908.628677368164,3525,0,1.0375,27788.473739624023,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4517113856,0
110,1697704500799,2328.239700317383,3525,0,1.0375,27789.039016723633,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516868096,0
110,1697704500910,2328.2861328125,3525,0,1.0125000000000002,27789.637084960938,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516773888,0
110,1697704501020,2328.3130645751953,3525,0,1.0375,27790.231185913086,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516052992,0
109,1697704501130,2328.3406677246094,3525,0,1.0125000000000002,27790.69483947754,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4514217984,0
109,1697704501240,2106.130172729492,3525,0,1.03125,27791.301315307617,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513980416,0
109,1697704501349,2328.3970947265625,3525,0,1.0125000000000002,27791.859634399414,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513460224,0
109,1697704501459,2305.6197814941406,3525,0,1.05625,27792.399032592773,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4513259520,0
110,1697704501568,1930.210464477539,3525,0,1.03125,27792.90350341797,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4512886784,0
110,1697704501679,1908.7481842041016,2820,1,0.875,27793.475997924805,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4512104448,0
109,1697704501790,2328.479537963867,3525,0,1.0125000000000002,27793.967254638672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4515692544,0
109,1697704501899,2328.506317138672,3525,0,1.0375,27794.40316772461,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4515323904,0
110,1697704502009,1930.3959045410156,3400,0,0.99375,27796.011032104492,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4516134912,0
