Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704217645,1841.0936279296875,4125,0,1.275,26339.96241760254,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328566784,0
106,1697704217646,2245.6940307617188,4125,0,1.30625,26340.53807067871,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4410478592,0
105,1697704217753,2246.1626892089844,4250,0,1.35,26344.271759033203,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4467388416,0
109,1697704217860,2264.9745483398438,3525,0,1.0625,26345.760147094727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4474695680,0
109,1697704217969,2246.3675384521484,3525,0,1.0375,26346.655303955078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4476248064,0
109,1697704218078,2246.405502319336,3525,0,1.0375,26347.46649169922,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4476583936,0
110,1697704218188,2246.4469604492188,3525,0,1.0375,26348.3486328125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4490575872,0
107,1697704218299,2246.470001220703,3525,0,1.0375,26349.116134643555,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4490416128,0
110,1697704218407,1954.9430694580078,3525,0,1.0375,26349.895080566406,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4489265152,0
109,1697704218518,2246.5232543945313,3525,0,1.0375,26350.737182617188,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4488015872,0
108,1697704218627,1866.1824645996094,3525,0,1.0437500000000002,26351.497650146484,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4487446528,0
109,1697704218736,2246.5835723876953,3525,0,1.0375,26352.304397583008,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4486889472,0
108,1697704218845,2246.607147216797,3525,0,1.0375,26353.07098388672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483293184,0
108,1697704218954,2246.634780883789,3525,0,1.0375,26353.79621887207,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4482691072,0
111,1697704219063,2246.661895751953,3525,0,1.0375,26354.5528717041,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4482478080,0
108,1697704219174,2246.688201904297,3525,0,1.0375,26355.331588745117,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4485931008,0
110,1697704219283,2000.7108459472656,3525,0,1.05625,26356.074172973633,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4485591040,0
109,1697704219395,2246.7338104248047,3525,0,1.0375,26356.83529663086,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4485283840,0
108,1697704219504,2000.7616424560547,3525,0,1.05625,26357.63050842285,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483678208,0
106,1697704219613,1842.1800384521484,3525,0,1.03125,26358.407180786133,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4483051520,0
109,1697704219720,2000.8104248046875,2820,1,0.8875,26359.09506225586,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4482740224,0
110,1697704219830,2246.820037841797,3525,0,1.0375,26359.94401550293,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4484739072,0
109,1697704219940,2247.015335083008,3400,0,1.00625,26362.268630981445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4508315648,0
109,1697704220050,2247.223403930664,3525,0,1.0375,26364.988647460938,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4517236736,0
107,1697704220160,2247.2740936279297,3525,0,1.0375,26365.936813354492,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4517064704,0
109,1697704220267,1842.8937683105469,3525,0,1.03125,26366.776977539063,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4531736576,0
