Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704764185,0,0,0,0,0,0,0,0,0,0,45.927486419677734,43.78767776489258,42.982521057128906,46.146392822265625,44.361106872558594,42.52464294433594,40.681236267089844,40.81187057495117,43.15346908569336,42.4459228515625,46.278114318847656,45.332862854003906,14.99494743347168,8.797618865966797,5.082207679748535,3.5058398246765137,2.9643354415893555,1.578504204750061,1.1049433946609497,0.9458295106887817,10.944011688232422,34359738368,0,9985802240,0
109,1697704764185,0,0,0,0,0,0,0,0,0,0,45.927486419677734,43.78767776489258,42.982521057128906,46.146392822265625,44.361106872558594,42.52464294433594,40.681236267089844,40.81187057495117,43.15346908569336,42.4459228515625,46.27811050415039,45.332855224609375,14.99494457244873,8.797616958618164,5.082206726074219,3.5058393478393555,2.9643352031707764,1.5785040855407715,1.1049431562423706,0.9458293914794922,10.944011688232422,34359738368,0,9986523136,0
109,1697704764295,0,0,0,0,0,0,0,0,0,0,45.927486419677734,43.78767776489258,42.982521057128906,46.146392822265625,44.361106872558594,42.52464294433594,40.681236267089844,40.81187057495117,43.15346908569336,42.4459228515625,46.27805709838867,45.33280944824219,14.994949340820313,8.797616958618164,5.082199573516846,3.5058341026306152,2.9643309116363525,1.57850182056427,1.1049416065216064,0.9458280205726624,10.944011688232422,34359738368,0,9984229376,0
105,1697704764406,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.27800369262695,45.3327522277832,14.994928359985352,8.79760456085205,5.082192420959473,3.505828619003296,2.9643261432647705,1.5784995555877686,1.1049400568008423,0.9458266496658325,10.944011688232422,34359738368,0,9984425984,0
109,1697704764512,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.2779426574707,45.33269119262695,14.994909286499023,8.797591209411621,5.082184791564941,3.505824089050293,2.964322328567505,1.578497290611267,1.1049383878707886,0.9458253383636475,10.944011688232422,34359738368,0,9984655360,0
99,1697704764622,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.27790069580078,45.3326530456543,14.994922637939453,8.797578811645508,5.08217716217041,3.5058188438415527,2.964318037033081,1.578494906425476,1.1049368381500244,0.9458239078521729,10.944011688232422,34359738368,0,9984606208,0
101,1697704764722,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.27787399291992,45.33261489868164,14.994904518127441,8.797567367553711,5.082170486450195,3.505814552307129,2.9643139839172363,1.5784928798675537,1.1049354076385498,0.9458227157592773,10.944011688232422,34359738368,0,9984655360,0
103,1697704764825,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.2778205871582,45.332576751708984,14.994885444641113,8.797554969787598,5.0821638107299805,3.5058093070983887,2.9643101692199707,1.5784908533096313,1.1049339771270752,0.9458215236663818,10.969079971313477,34359738368,0,9984507904,0
101,1697704764929,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.27777862548828,45.33251953125,14.994864463806152,8.797544479370117,5.082157611846924,3.5058047771453857,2.964306116104126,1.5784885883331299,1.104932427406311,0.9458200931549072,10.969079971313477,34359738368,0,9984458752,0
102,1697704765032,0,0,0,0,0,0,0,0,0,0,45.704410552978516,43.6089973449707,43.24700164794922,46.20514678955078,44.381935119628906,42.211219787597656,40.775230407714844,40.51806640625,42.916324615478516,42.35307312011719,46.277732849121094,45.33247375488281,14.994843482971191,8.797531127929688,5.082149982452393,3.505800247192383,2.9643020629882813,1.5784865617752075,1.1049308776855469,0.9458189010620117,10.969079971313477,34359738368,0,9984458752,0
