Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704808593,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.26021194458008,45.3145866394043,14.98892593383789,8.793387413024902,5.079747200012207,3.5041794776916504,2.9629650115966797,1.577821969985962,1.1044710874557495,0.9454237222671509,10.809038162231445,34359738368,0,9962487808,0
104,1697704808593,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.26020431518555,45.31459045410156,14.988923072814941,8.79338550567627,5.079746246337891,3.504178285598755,2.9629642963409424,1.5778217315673828,1.1044708490371704,0.945423424243927,10.809038162231445,34359738368,0,9963274240,0
107,1697704808698,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.260162353515625,45.314552307128906,14.988914489746094,8.793386459350586,5.079738616943359,3.504173755645752,2.9629602432250977,1.5778194665908813,1.1044692993164063,0.9454222321510315,10.809038162231445,34359738368,0,9963503616,0
107,1697704808806,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.2601203918457,45.31448745727539,14.98889446258545,8.793373107910156,5.079731464385986,3.50416898727417,2.962955951690674,1.577817440032959,1.104467749595642,0.9454208612442017,11.037469863891602,34359738368,0,9963552768,0
101,1697704808915,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.26006317138672,45.3144416809082,14.988872528076172,8.793360710144043,5.0797247886657715,3.5041637420654297,2.96295166015625,1.5778151750564575,1.104466199874878,0.9454195499420166,11.037469863891602,34359738368,0,9963552768,0
101,1697704809017,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.26002502441406,45.314414978027344,14.988890647888184,8.793362617492676,5.079717636108398,3.5041592121124268,2.9629478454589844,1.5778127908706665,1.1044646501541138,0.9454182386398315,11.037469863891602,34359738368,0,9963552768,0
101,1697704809119,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.259971618652344,45.31435775756836,14.988870620727539,8.793349266052246,5.079710960388184,3.5041544437408447,2.9629440307617188,1.5778107643127441,1.1044632196426392,0.945417046546936,11.037469863891602,34359738368,0,9963552768,0
101,1697704809221,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.25994110107422,45.3143196105957,14.988851547241211,8.79333782196045,5.079704284667969,3.504149913787842,2.962939739227295,1.5778087377548218,1.1044617891311646,0.9454157948493958,11.037469863891602,34359738368,0,9963552768,0
101,1697704809324,0,0,0,0,0,0,0,0,0,0,45.42770767211914,43.30712127685547,42.36064910888672,45.644386291503906,44.11161804199219,42.0977783203125,40.28535079956055,40.34086608886719,42.68876647949219,41.741493225097656,46.2598762512207,45.31426239013672,14.988832473754883,8.793326377868652,5.079697608947754,3.5041446685791016,2.96293568611145,1.5778067111968994,1.10446035861969,0.9454144239425659,11.037469863891602,34359738368,0,9963552768,0
100,1697704809426,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.259822845458984,45.314205169677734,14.988811492919922,8.793314933776855,5.079690933227539,3.5041403770446777,2.9629321098327637,1.5778045654296875,1.1044588088989258,0.9454132318496704,11.037469863891602,34359738368,0,9963552768,0
101,1697704809527,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.25978088378906,45.31416702270508,14.988792419433594,8.793303489685059,5.079683780670166,3.504135847091675,2.962928056716919,1.5778024196624756,1.1044572591781616,0.9454119801521301,11.037469863891602,34359738368,0,9963552768,0
101,1697704809629,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.259727478027344,45.31410598754883,14.988771438598633,8.793291091918945,5.079677104949951,3.5041310787200928,2.9629242420196533,1.5778002738952637,1.1044559478759766,0.9454106688499451,11.037469863891602,34359738368,0,9966698496,0
101,1697704809731,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.259681701660156,45.31404495239258,14.988750457763672,8.793278694152832,5.079670429229736,3.50412654876709,2.9629199504852295,1.5777982473373413,1.1044543981552124,0.9454094767570496,11.037469863891602,34359738368,0,9966698496,0
106,1697704809833,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.259674072265625,45.31405258178711,14.988730430603027,8.793268203735352,5.0796637535095215,3.504121780395508,2.9629158973693848,1.577796220779419,1.1044529676437378,0.9454081058502197,11.09260368347168,34359738368,0,9971499008,0
109,1697704809941,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.2596435546875,45.31404495239258,14.988761901855469,8.793255805969238,5.07965612411499,3.5041167736053467,2.962911605834961,1.577793836593628,1.1044514179229736,0.9454068541526794,11.09260368347168,34359738368,0,9972088832,0
103,1697704810051,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.259586334228516,45.313987731933594,14.988753318786621,8.793243408203125,5.079648971557617,3.5041120052337646,2.962907314300537,1.5777915716171265,1.1044498682022095,0.9454054832458496,11.09260368347168,34359738368,0,9971957760,0
100,1697704810155,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.2595329284668,45.313926696777344,14.988734245300293,8.793231964111328,5.079642295837402,3.5041067600250244,2.9629034996032715,1.577789545059204,1.1044481992721558,0.9454041719436646,11.09260368347168,34359738368,0,9971957760,0
109,1697704810256,0,0,0,0,0,0,0,0,0,0,45.43487548828125,43.358497619628906,42.45985412597656,45.581512451171875,44.15947723388672,42.014495849609375,40.38349533081055,40.229103088378906,42.84931945800781,41.423622131347656,46.25946807861328,45.313873291015625,14.988714218139648,8.793219566345215,5.0796356201171875,3.5041022300720215,2.962899684906006,1.5777872800827026,1.1044467687606812,0.945402979850769,11.09260368347168,34359738368,0,9971957760,0
109,1697704810367,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.25941467285156,45.31382369995117,14.988692283630371,8.793206214904785,5.079627990722656,3.5040969848632813,2.962895393371582,1.5777850151062012,1.104445219039917,0.9454015493392944,11.09260368347168,34359738368,0,9971957760,0
106,1697704810476,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.259361267089844,45.313758850097656,14.98867130279541,8.793193817138672,5.079621315002441,3.504092216491699,2.962891101837158,1.5777826309204102,1.1044436693191528,0.9454001784324646,11.09260368347168,34359738368,0,9971957760,0
102,1697704810584,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.25929641723633,45.313697814941406,14.988649368286133,8.793182373046875,5.07961368560791,3.504086971282959,2.9628868103027344,1.5777806043624878,1.1044421195983887,0.9453988671302795,11.09260368347168,34359738368,0,9971957760,0
108,1697704810687,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.259246826171875,45.313636779785156,14.988629341125488,8.793169021606445,5.079607009887695,3.504082679748535,2.9628829956054688,1.5777783393859863,1.1044405698776245,0.9453975558280945,11.09260368347168,34359738368,0,9971941376,0
103,1697704810795,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.25918960571289,45.31357955932617,14.988607406616211,8.793158531188965,5.079599380493164,3.504077434539795,2.962878704071045,1.577776312828064,1.1044389009475708,0.9453962445259094,11.132219314575195,34359738368,0,9971941376,0
102,1697704810900,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.25914764404297,45.313533782958984,14.98861312866211,8.793145179748535,5.079592227935791,3.504072904586792,2.962874412536621,1.5777740478515625,1.1044375896453857,0.9453949332237244,11.132219314575195,34359738368,0,9971974144,0
102,1697704811003,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.25909423828125,45.313480377197266,14.988592147827148,8.793133735656738,5.079585552215576,3.5040676593780518,2.9628705978393555,1.5777720212936401,1.1044360399246216,0.9453936219215393,11.132219314575195,34359738368,0,9971974144,0
101,1697704811106,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.2590446472168,45.31342697143555,14.988571166992188,8.793120384216309,5.079578876495361,3.504063129425049,2.9628665447235107,1.5777697563171387,1.1044344902038574,0.9453924298286438,11.132219314575195,34359738368,0,9971924992,0
109,1697704811209,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.25899887084961,45.31337356567383,14.98855209350586,8.793109893798828,5.079571723937988,3.504058837890625,2.962862968444824,1.5777674913406372,1.1044329404830933,0.9453911185264587,11.132219314575195,34359738368,0,9971924992,0
109,1697704811319,0,0,0,0,0,0,0,0,0,0,45.392112731933594,43.28396224975586,42.470001220703125,45.26701736450195,44.247581481933594,41.84535217285156,40.28404998779297,40.23835754394531,43.119205474853516,41.66449737548828,46.258934020996094,45.313323974609375,14.988529205322266,8.793096542358398,5.079564571380615,3.5040535926818848,2.9628586769104004,1.5777653455734253,1.104431390762329,0.9453898072242737,11.132219314575195,34359738368,0,9971924992,0
106,1697704811429,0,0,0,0,0,0,0,0,0,0,45.45602798461914,43.358131408691406,42.433250427246094,45.419677734375,44.052085876464844,41.87211990356445,40.26066589355469,39.858707427978516,42.89549255371094,41.748558044433594,46.25889205932617,45.313262939453125,14.988507270812988,8.793083190917969,5.079556941986084,3.5040483474731445,2.9628543853759766,1.5777630805969238,1.104429841041565,0.9453884363174438,11.132219314575195,34359738368,0,9971924992,0
