Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704675411,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.30669021606445,45.36256790161133,15.002274513244629,8.802984237670898,5.08554220199585,3.507981777191162,2.9661083221435547,1.5792664289474487,1.1052985191345215,0.9461568593978882,13.069489479064941,34359738368,0,10010918912,0
101,1697704675412,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.30668640136719,45.36257553100586,15.002272605895996,8.802983283996582,5.085540771484375,3.5079808235168457,2.9661080837249756,1.5792661905288696,1.1052982807159424,0.9461567997932434,13.069489479064941,34359738368,0,10011574272,0
104,1697704675514,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.306739807128906,45.36259460449219,15.002252578735352,8.802971839904785,5.08553409576416,3.5079762935638428,2.966104030609131,1.5792640447616577,1.1052968502044678,0.9461553692817688,13.069489479064941,34359738368,0,10011803648,0
104,1697704675619,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.30671310424805,45.36265563964844,15.00224494934082,8.802960395812988,5.085526943206787,3.5079712867736816,2.966099739074707,1.5792617797851563,1.1052954196929932,0.9461541771888733,13.069489479064941,34359738368,0,10011852800,0
104,1697704675724,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.30668258666992,45.36262893676758,15.002341270446777,8.802947044372559,5.085520267486572,3.5079665184020996,2.9660959243774414,1.5792597532272339,1.105293869972229,0.9461527466773987,13.069489479064941,34359738368,0,10011803648,0
100,1697704675829,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.306640625,45.36258316040039,15.002334594726563,8.802935600280762,5.085513591766357,3.5079619884490967,2.9660916328430176,1.5792574882507324,1.1052924394607544,0.9461515545845032,15.03769302368164,34359738368,0,10011803648,0
103,1697704675930,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.30659866333008,45.36254119873047,15.002314567565918,8.802924156188965,5.085506439208984,3.5079569816589355,2.966087579727173,1.57925546169281,1.1052908897399902,0.9461503624916077,15.03769302368164,34359738368,0,10011967488,0
104,1697704676034,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.306556701660156,45.36250305175781,15.00229549407959,8.802911758422852,5.085499286651611,3.5079524517059326,2.9660837650299072,1.5792534351348877,1.105289340019226,0.9461489319801331,15.03769302368164,34359738368,0,10011967488,0
104,1697704676139,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.3065299987793,45.36245346069336,15.002272605895996,8.802899360656738,5.0854926109313965,3.5079474449157715,2.9660794734954834,1.5792509317398071,1.1052879095077515,0.9461477398872375,15.03769302368164,34359738368,0,10011983872,0
104,1697704676244,0,0,0,0,0,0,0,0,0,0,46.65754699707031,44.39604949951172,45.173431396484375,47.87240982055664,45.34815216064453,43.67033004760742,41.19449996948242,41.52461624145508,43.739498138427734,42.78581237792969,46.30646896362305,45.362403869628906,15.002277374267578,8.802886962890625,5.085484981536865,3.5079426765441895,2.9660756587982178,1.5792489051818848,1.1052862405776978,0.9461463689804077,15.03769302368164,34359738368,0,10012016640,0
100,1697704676349,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.30641174316406,45.362342834472656,15.00225830078125,8.802875518798828,5.08547830581665,3.5079379081726074,2.966071367263794,1.5792466402053833,1.1052849292755127,0.9461451172828674,15.03769302368164,34359738368,0,10012016640,0
100,1697704676450,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.306358337402344,45.362300872802734,15.002239227294922,8.802864074707031,5.0854716300964355,3.5079331398010254,2.9660675525665283,1.579244613647461,1.1052833795547485,0.9461438059806824,15.03769302368164,34359738368,0,10012016640,0
103,1697704676551,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.30631637573242,45.362247467041016,15.002218246459961,8.802852630615234,5.085464954376221,3.5079281330108643,2.9660637378692627,1.5792425870895386,1.1052818298339844,0.9461426138877869,15.03769302368164,34359738368,0,10011967488,0
104,1697704676656,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.30633544921875,45.36226272583008,15.002197265625,8.802840232849121,5.085457801818848,3.5079236030578613,2.966059684753418,1.5792405605316162,1.1052802801132202,0.946141242980957,15.03769302368164,34359738368,0,10012753920,0
102,1697704676761,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.30628967285156,45.36223220825195,15.002177238464355,8.802827835083008,5.085451126098633,3.5079185962677,2.966055393218994,1.5792380571365356,1.105278730392456,0.9461399912834167,15.03769302368164,34359738368,0,10012033024,0
104,1697704676863,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.30625534057617,45.36219024658203,15.002157211303711,8.802815437316895,5.085443496704102,3.5079140663146973,2.9660515785217285,1.5792360305786133,1.1052772998809814,0.9461386203765869,11.662935256958008,34359738368,0,10012033024,0
104,1697704676968,0,0,0,0,0,0,0,0,0,0,46.10657501220703,43.95286560058594,43.55516052246094,46.704429626464844,44.49256134033203,43.16606140136719,40.90443420410156,40.88096618652344,43.46394729614258,42.09846496582031,46.30621337890625,45.36212921142578,15.00213623046875,8.802803993225098,5.085436820983887,3.5079095363616943,2.966047525405884,1.5792337656021118,1.1052758693695068,0.9461374282836914,11.662935256958008,34359738368,0,10012033024,0
