Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704753121,0,0,0,0,0,0,0,0,0,0,46.740699768066406,43.74985885620117,43.45867919921875,46.3292121887207,44.616371154785156,42.909217834472656,41.006160736083984,40.97834777832031,43.813148498535156,42.13428497314453,46.28307342529297,45.33803939819336,14.996615409851074,8.798844337463379,5.082945346832275,3.5063483715057373,2.9647653102874756,1.5787333250045776,1.105103611946106,0.9459667205810547,11.271413803100586,34359738368,0,9985736704,0
109,1697704753121,0,0,0,0,0,0,0,0,0,0,46.740699768066406,43.74985885620117,43.45867919921875,46.3292121887207,44.616371154785156,42.909217834472656,41.006160736083984,40.97834777832031,43.813148498535156,42.13428497314453,46.28306579589844,45.338050842285156,14.996610641479492,8.798842430114746,5.082944393157959,3.506347894668579,2.9647650718688965,1.5787327289581299,1.1051033735275269,0.9459664225578308,11.271413803100586,34359738368,0,9986473984,0
109,1697704753232,0,0,0,0,0,0,0,0,0,0,46.740699768066406,43.74985885620117,43.45867919921875,46.3292121887207,44.616371154785156,42.909217834472656,41.006160736083984,40.97834777832031,43.813148498535156,42.13428497314453,46.28304672241211,45.33802795410156,14.996604919433594,8.798843383789063,5.082936763763428,3.506343126296997,2.9647607803344727,1.578730583190918,1.1051018238067627,0.9459651112556458,11.271413803100586,34359738368,0,9980788736,0
103,1697704753342,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.74985885620117,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.282997131347656,45.337982177734375,14.99658203125,8.79883098602295,5.082930088043213,3.506337881088257,2.964756488800049,1.5787283182144165,1.105100154876709,0.9459637403488159,11.271413803100586,34359738368,0,9980706816,0
107,1697704753446,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.813232421875,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.28293991088867,45.33792495727539,14.996561050415039,8.798818588256836,5.08292293548584,3.5063326358795166,2.964752197265625,1.5787262916564941,1.1050987243652344,0.9459623098373413,11.271413803100586,34359738368,0,9980870656,0
100,1697704753555,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.813232421875,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.28291702270508,45.33787536621094,14.996565818786621,8.798805236816406,5.082915782928467,3.5063278675079346,2.964747905731201,1.5787240266799927,1.1050971746444702,0.9459611177444458,11.271413803100586,34359738368,0,9980428288,0
109,1697704753657,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.813232421875,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.282859802246094,45.33782196044922,14.996546745300293,8.79879379272461,5.082909107208252,3.5063228607177734,2.9647440910339355,1.5787220001220703,1.105095624923706,0.9459598064422607,11.271413803100586,34359738368,0,9980428288,0
101,1697704753766,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.813232421875,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.282814025878906,45.337764739990234,14.9965238571167,8.798781394958496,5.082901477813721,3.5063180923461914,2.9647397994995117,1.5787194967269897,1.105094075202942,0.9459583759307861,11.271413803100586,34359738368,0,9980428288,0
100,1697704753868,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.813232421875,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.28276824951172,45.33772277832031,14.996504783630371,8.798768997192383,5.082894325256348,3.5063135623931885,2.964735746383667,1.5787173509597778,1.1050926446914673,0.9459571838378906,11.755291938781738,34359738368,0,9980428288,0
109,1697704753969,0,0,0,0,0,0,0,0,0,0,46.306697845458984,43.813232421875,43.298248291015625,45.9796142578125,44.36627197265625,43.148406982421875,40.74762725830078,40.79135513305664,43.69516372680664,42.28871154785156,46.28270721435547,45.33766555786133,14.99648380279541,8.798757553100586,5.082887649536133,3.5063087940216064,2.9647319316864014,1.578715205192566,1.1050912141799927,0.9459558725357056,11.755291938781738,34359738368,0,9980428288,0
