Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704608746,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.32347869873047,45.37882995605469,15.005218505859375,8.806565284729004,5.087787628173828,3.509528636932373,2.967339038848877,1.579742670059204,1.1055963039398193,0.9463417530059814,10.95108699798584,34359738368,0,10175463424,0
104,1697704608746,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.32347869873047,45.378822326660156,15.005217552185059,8.806563377380371,5.0877861976623535,3.509528160095215,2.9673385620117188,1.5797425508499146,1.1055960655212402,0.9463414549827576,10.95108699798584,34359738368,0,10176184320,0
99,1697704608851,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.32343673706055,45.3787841796875,15.005208969116211,8.806551933288574,5.087779521942139,3.509523391723633,2.967334270477295,1.579740047454834,1.1055946350097656,0.9463402628898621,10.975536346435547,34359738368,0,10173300736,0
102,1697704608952,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.3233757019043,45.37872314453125,15.0051908493042,8.806551933288574,5.087772846221924,3.509518623352051,2.9673304557800293,1.5797380208969116,1.105593204498291,0.9463390111923218,10.975536346435547,34359738368,0,10173513728,0
103,1697704609055,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.32332992553711,45.37868118286133,15.005193710327148,8.806540489196777,5.087765216827393,3.509514093399048,2.9673266410827637,1.5797359943389893,1.1055915355682373,0.9463376402854919,10.975536346435547,34359738368,0,10176036864,0
100,1697704609160,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.32329177856445,45.37864303588867,15.005186080932617,8.806527137756348,5.087758541107178,3.5095088481903076,2.96732234954834,1.5797337293624878,1.1055901050567627,0.9463363289833069,10.975536346435547,34359738368,0,10176200704,0
104,1697704609261,0,0,0,0,0,0,0,0,0,0,45.251426696777344,43.45475769042969,42.79119873046875,45.89635467529297,43.79004669189453,42.46822738647461,40.46628189086914,39.90825653076172,42.886287689208984,42.00792694091797,46.323246002197266,45.37858963012695,15.005180358886719,8.806516647338867,5.087751865386963,3.5095043182373047,2.967318296432495,1.5797317028045654,1.105588674545288,0.9463351368904114,10.975536346435547,34359738368,0,10173743104,0
101,1697704609366,0,0,0,0,0,0,0,0,0,0,45.2804069519043,43.075531005859375,42.785606384277344,45.907188415527344,43.92424011230469,42.601078033447266,40.40534210205078,40.04435729980469,42.78821563720703,41.765541076660156,46.32319641113281,45.378536224365234,15.005157470703125,8.806504249572754,5.08774471282959,3.5094995498657227,2.9673144817352295,1.579729676246643,1.105587124824524,0.9463337063789368,10.975536346435547,34359738368,0,10173726720,0
104,1697704609468,0,0,0,0,0,0,0,0,0,0,45.2804069519043,43.075531005859375,42.785606384277344,45.907188415527344,43.92424011230469,42.601078033447266,40.40534210205078,40.04435729980469,42.78821563720703,41.765541076660156,46.323158264160156,45.37849044799805,15.005138397216797,8.806492805480957,5.087738037109375,3.5094947814941406,2.9673104286193848,1.5797271728515625,1.1055855751037598,0.9463325142860413,10.975536346435547,34359738368,0,10173726720,0
101,1697704609573,0,0,0,0,0,0,0,0,0,0,45.2804069519043,43.075531005859375,42.785606384277344,45.907188415527344,43.92424011230469,42.601078033447266,40.40534210205078,40.04435729980469,42.78821563720703,41.765541076660156,46.32310104370117,45.37842559814453,15.00511646270752,8.806480407714844,5.087730884552002,3.5094897747039795,2.967306137084961,1.5797251462936401,1.1055840253829956,0.9463313221931458,10.975536346435547,34359738368,0,10173726720,0
