Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704508769,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.3604850769043,45.417137145996094,15.015641212463379,8.814638137817383,5.092519760131836,3.5126447677612305,2.969860076904297,1.580898642539978,1.1063131093978882,0.9469804167747498,11.653800010681152,34359738368,0,10201579520,0
100,1697704508769,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.3604850769043,45.417144775390625,15.015639305114746,8.814637184143066,5.092518329620361,3.512644052505493,2.9698593616485596,1.5808985233306885,1.1063129901885986,0.9469802379608154,11.653800010681152,34359738368,0,10202595328,0
101,1697704508871,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.36049270629883,45.41716384887695,15.015630722045898,8.81462574005127,5.0925116539001465,3.512639284133911,2.969855546951294,1.580896258354187,1.1063114404678345,0.9469789266586304,11.633728981018066,34359738368,0,10202513408,0
104,1697704508973,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.3604850769043,45.41721725463867,15.015610694885254,8.814614295959473,5.092504978179932,3.512634754180908,2.969851493835449,1.5808939933776855,1.1063100099563599,0.9469777345657349,11.633728981018066,34359738368,0,10198925312,0
102,1697704509078,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.3604850769043,45.41722869873047,15.015591621398926,8.81460189819336,5.092497825622559,3.512629508972168,2.9698472023010254,1.5808919668197632,1.1063084602355957,0.946976363658905,11.633728981018066,34359738368,0,10204364800,0
104,1697704509181,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.36052703857422,45.417232513427734,15.015569686889648,8.814589500427246,5.092491149902344,3.512624979019165,2.9698433876037598,1.5808897018432617,1.106307029724121,0.9469751119613647,11.633728981018066,34359738368,0,10204364800,0
100,1697704509286,0,0,0,0,0,0,0,0,0,0,45.99124526977539,43.935272216796875,42.885955810546875,46.33479309082031,43.92768096923828,42.58793258666992,40.61540985107422,40.009666442871094,43.34775924682617,42.00617218017578,46.360504150390625,45.41722869873047,15.015549659729004,8.81457805633545,5.0924835205078125,3.512619733810425,2.969839334487915,1.5808876752853394,1.1063053607940674,0.9469739198684692,11.633728981018066,34359738368,0,10204364800,0
104,1697704509388,0,0,0,0,0,0,0,0,0,0,45.8326416015625,43.65199279785156,43.07610321044922,46.38542938232422,44.05927276611328,42.63169860839844,40.693931579589844,40.24411392211914,43.62139892578125,42.144798278808594,46.360469818115234,45.41719436645508,15.015556335449219,8.81456470489502,5.092476844787598,3.512615442276001,2.969835042953491,1.580885648727417,1.1063039302825928,0.9469724893569946,11.633728981018066,34359738368,0,10204364800,0
103,1697704509493,0,0,0,0,0,0,0,0,0,0,45.8326416015625,43.65199279785156,43.07610321044922,46.38542938232422,44.05927276611328,42.63169860839844,40.693931579589844,40.24411392211914,43.62139892578125,42.144798278808594,46.360408782958984,45.41713333129883,15.015535354614258,8.814554214477539,5.092470169067383,3.512610912322998,2.9698312282562256,1.5808831453323364,1.1063024997711182,0.9469712972640991,11.633728981018066,34359738368,0,10204364800,0
100,1697704509597,0,0,0,0,0,0,0,0,0,0,45.8326416015625,43.65199279785156,43.07610321044922,46.38542938232422,44.05927276611328,42.63169860839844,40.693931579589844,40.24411392211914,43.62139892578125,42.144798278808594,46.360355377197266,45.417083740234375,15.015514373779297,8.814541816711426,5.09246301651001,3.512605667114258,2.96982741355896,1.580881118774414,1.1063008308410645,0.9469699859619141,11.633728981018066,34359738368,0,10204364800,0
100,1697704509698,0,0,0,0,0,0,0,0,0,0,45.8326416015625,43.65199279785156,43.07610321044922,46.38542938232422,44.05927276611328,42.63169860839844,40.693931579589844,40.24411392211914,43.62139892578125,42.144798278808594,46.36030960083008,45.417022705078125,15.015495300292969,8.814530372619629,5.092456340789795,3.512600898742676,2.9698233604431152,1.5808790922164917,1.1062994003295898,0.9469687938690186,11.633728981018066,34359738368,0,10204364800,0
100,1697704509799,0,0,0,0,0,0,0,0,0,0,45.8326416015625,43.65199279785156,43.07610321044922,46.38542938232422,44.05927276611328,42.63169860839844,40.693931579589844,40.24411392211914,43.62139892578125,42.144798278808594,46.360252380371094,45.416961669921875,15.015475273132324,8.814518928527832,5.09244966506958,3.512596368789673,2.9698190689086914,1.5808770656585693,1.1062979698181152,0.9469674229621887,11.918587684631348,34359738368,0,10155540480,0
