Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697708101249,1452.3837890625,4700,1,0.29374999999999996,1127.8232116699219,4700,1,0.29374999999999996,2322.737579345703,4700,1,0.29374999999999996,1553.3370361328125,4700,1,0.29374999999999996,2132.0242462158203,4700,1,0.29374999999999996,1496.1714630126953,4700,1,0.29374999999999996,1409.3152618408203,4700,1,0.29374999999999996,1888.6695861816406,4700,1,0.29374999999999996,1649.9620208740234,4700,1,0.29374999999999996,1690.0958099365234,4700,1,0.29374999999999996,1698.3958740234375,4700,1,0.29374999999999996,1391.2779998779297,4700,1,0.29374999999999996,2931757.292755127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101250,1452.3839721679688,4700,1,0.30000000000000004,1127.8378601074219,4700,1,0.30000000000000004,2322.7376708984375,4700,1,0.30000000000000004,1553.337173461914,4700,1,0.30000000000000004,2132.024383544922,4700,1,0.30000000000000004,1496.171630859375,4700,1,0.30000000000000004,1409.3153991699219,4700,1,0.30000000000000004,1888.6697692871094,4700,1,0.30000000000000004,1649.9622192382813,4700,1,0.30000000000000004,1690.0959167480469,4700,1,0.30000000000000004,1698.3959655761719,4700,1,0.30000000000000004,1391.278091430664,4700,1,0.30000000000000004,2931757.4073638916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101350,1452.386962890625,4700,1,0.30000000000000004,1127.8545379638672,4700,1,0.30000000000000004,2322.739013671875,4700,1,0.30000000000000004,1553.3387298583984,4700,1,0.30000000000000004,2132.0256958007813,4700,1,0.30000000000000004,1496.1770782470703,4700,1,0.30000000000000004,1409.3166961669922,4700,1,0.30000000000000004,1888.6735229492188,4700,1,0.30000000000000004,1649.9628601074219,4700,1,0.30000000000000004,1690.0965881347656,4700,1,0.30000000000000004,1698.3971710205078,4700,1,0.30000000000000004,1391.2787628173828,4700,1,0.30000000000000004,2931759.622329712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101451,1452.3951110839844,4700,1,0.30000000000000004,1127.8738250732422,4700,1,0.30000000000000004,2322.740234375,4700,1,0.30000000000000004,1553.3399353027344,4700,1,0.30000000000000004,2132.0294799804688,4700,1,0.30000000000000004,1496.1782836914063,4700,1,0.30000000000000004,1409.3179016113281,4700,1,0.30000000000000004,1888.6747436523438,4700,1,0.30000000000000004,1649.9635009765625,4700,1,0.30000000000000004,1690.0972290039063,4700,1,0.30000000000000004,1698.3978271484375,4700,1,0.30000000000000004,1391.2794647216797,4700,1,0.30000000000000004,2931761.856689453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101551,1452.409927368164,4700,1,0.29374999999999996,1127.8985443115234,4700,1,0.30000000000000004,2322.742156982422,4700,1,0.30000000000000004,1553.341567993164,4700,1,0.30000000000000004,2132.0311126708984,4700,1,0.30000000000000004,1496.182876586914,4700,1,0.30000000000000004,1409.3195343017578,4700,1,0.30000000000000004,1888.6763916015625,4700,1,0.30000000000000004,1649.9660034179688,4700,1,0.30000000000000004,1690.0980072021484,4700,1,0.30000000000000004,1698.3986053466797,4700,1,0.30000000000000004,1391.2802429199219,4700,1,0.30000000000000004,2931764.2343444824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101651,1452.4112854003906,4700,1,0.29374999999999996,1127.9184112548828,4700,1,0.29374999999999996,2322.7433013916016,4700,1,0.29374999999999996,1553.3424682617188,4700,1,0.29374999999999996,2132.032012939453,4700,1,0.29374999999999996,1496.1837768554688,4700,1,0.29374999999999996,1409.3204345703125,4700,1,0.29374999999999996,1888.6772918701172,4700,1,0.29374999999999996,1649.9665069580078,4700,1,0.29374999999999996,1690.0984954833984,4700,1,0.29374999999999996,1698.3990936279297,4700,1,0.29374999999999996,1391.2807159423828,4700,1,0.29374999999999996,2931766.36428833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101751,1452.4123077392578,4700,1,0.30000000000000004,1127.9337615966797,4700,1,0.30000000000000004,2322.7442169189453,4700,1,0.30000000000000004,1553.3432922363281,4700,1,0.30000000000000004,2132.0328369140625,4700,1,0.30000000000000004,1496.1846008300781,4700,1,0.30000000000000004,1409.3212585449219,4700,1,0.30000000000000004,1888.6781158447266,4700,1,0.30000000000000004,1649.9669494628906,4700,1,0.30000000000000004,1690.0989532470703,4700,1,0.30000000000000004,1698.3995208740234,4700,1,0.30000000000000004,1391.2811584472656,4700,1,0.30000000000000004,2931768.428451538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101852,1452.4147186279297,4700,1,0.29374999999999996,1127.9499969482422,4700,1,0.29374999999999996,2322.745849609375,4700,1,0.29374999999999996,1553.3470458984375,4700,1,0.29374999999999996,2132.0343170166016,4700,1,0.29374999999999996,1496.187255859375,4700,1,0.29374999999999996,1409.322738647461,4700,1,0.29374999999999996,1888.6795959472656,4700,1,0.29374999999999996,1649.969482421875,4700,1,0.29374999999999996,1690.0997619628906,4700,1,0.29374999999999996,1698.4003295898438,4700,1,0.29374999999999996,1391.281967163086,4700,1,0.29374999999999996,2931770.727920532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708101952,1452.4164428710938,4700,1,0.30000000000000004,1127.9723205566406,4700,1,0.30000000000000004,2322.747604370117,4700,1,0.30000000000000004,1553.3486633300781,4700,1,0.30000000000000004,2132.0355224609375,4700,1,0.30000000000000004,1496.1891479492188,4700,1,0.30000000000000004,1409.3239440917969,4700,1,0.30000000000000004,1888.6841278076172,4700,1,0.30000000000000004,1649.9701080322266,4700,1,0.30000000000000004,1690.1004028320313,4700,1,0.30000000000000004,1698.4015502929688,4700,1,0.30000000000000004,1391.2826232910156,4700,1,0.30000000000000004,2931772.979812622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
99,1697708102052,1452.4275665283203,4700,1,0.30000000000000004,1127.989242553711,4700,1,0.30000000000000004,2322.749069213867,4700,1,0.30000000000000004,1553.3499145507813,4700,1,0.30000000000000004,2132.0367736816406,4700,1,0.30000000000000004,1496.1923217773438,4700,1,0.30000000000000004,1409.3251953125,4700,1,0.30000000000000004,1888.6854858398438,4700,1,0.30000000000000004,1649.9708709716797,4700,1,0.30000000000000004,1690.101318359375,4700,1,0.30000000000000004,1698.4022064208984,4700,1,0.30000000000000004,1391.283676147461,4700,1,0.30000000000000004,2931775.2099456787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481061888,2147479552,6327058432,0
