Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705316682,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,37,24.30803680419922,0.9728057384490967,4.595699787139893,0.9572004675865173,19.03424835205078,0.9722483158111572,14.565361022949219,0.969810426235199,10.24537467956543,0.9663962721824646,8.235033988952637,0.9614500403404236,10.076559066772461,17179869184,2147483648,8378589184,432537600
107,1697705316682,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,37,24.308090209960938,0.9728050827980042,4.595763206481934,0.9571998119354248,19.034292221069336,0.9722476601600647,14.565350532531738,0.9698089957237244,10.245429992675781,0.9663956165313721,8.235027313232422,0.961449384689331,10.076559066772461,17179869184,2147483648,8379252736,432537600
105,1697705316790,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,37,24.308250427246094,0.9727976322174072,4.595940113067627,0.9571924805641174,19.034284591674805,0.9722402095794678,14.565446853637695,0.9698023200035095,10.245428085327148,0.9663882851600647,8.235033988952637,0.9614419937133789,10.076559066772461,17179869184,2147483648,8400031744,432537600
105,1697705316895,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,37,24.308500289916992,0.9728598594665527,4.596110820770264,0.9573231339454651,19.034570693969727,0.9722334146499634,14.565753936767578,0.9697948694229126,10.245691299438477,0.9663814902305603,8.235116004943848,0.9614353179931641,10.076559066772461,17179869184,2147483648,8421736448,432537600
101,1697705317001,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,37,24.308992385864258,0.972922682762146,4.596639156341553,0.9574565291404724,19.035120010375977,0.9724349975585938,14.566269874572754,0.9699963927268982,10.24623966217041,0.9665824174880981,8.235755920410156,0.9616363048553467,10.076559066772461,17179869184,2147483648,8490201088,432537600
108,1697705317103,0,0,0,0,0,0,0,0,0,0,0,0,39,38,36,38,37,37,24.309467315673828,0.9732643365859985,4.597367286682129,0.9578678607940674,19.035615921020508,0.9727069139480591,14.566794395446777,0.9702683687210083,10.246795654296875,0.9669247269630432,8.23638916015625,0.9620476365089417,10.076559066772461,17179869184,2147483648,8595484672,432537600
106,1697705317212,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.309717178344727,0.9733258485794067,4.597823143005371,0.9579302072525024,19.03595733642578,0.9727001190185547,14.567181587219238,0.9702616333961487,10.24735164642334,0.9669870138168335,8.23681354522705,0.9620401859283447,10.076559066772461,17179869184,2147483648,8639594496,432537600
108,1697705317318,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.31014060974121,0.9734584093093872,4.59820556640625,0.9580628871917725,19.036439895629883,0.9729017615318298,14.567754745483398,0.9704625010490417,10.247822761535645,0.9671886563301086,8.237313270568848,0.9622419476509094,10.076559066772461,17179869184,2147483648,8689672192,432537600
105,1697705317427,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.310720443725586,0.9740089774131775,4.598870277404785,0.9586819410324097,19.037059783935547,0.9734516143798828,14.568350791931152,0.9710131287574768,10.248448371887207,0.9677392244338989,8.238017082214355,0.9627925157546997,10.076559066772461,17179869184,2147483648,8808603648,432537600
100,1697705317533,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.31117820739746,0.974071204662323,4.599253177642822,0.9588835835456848,19.03741455078125,0.973653256893158,14.568866729736328,0.971145749092102,10.248933792114258,0.9679401516914368,8.238377571105957,0.9629941582679749,10.076559066772461,17179869184,2147483648,8808603648,432537600
105,1697705317634,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.311565399169922,0.974134087562561,4.599778175354004,0.9589473009109497,19.037837982177734,0.9736471176147461,14.56932258605957,0.9712079763412476,10.24928092956543,0.9679340720176697,8.238872528076172,0.9630571007728577,16.784650802612305,17179869184,2147483648,8808603648,432537600
105,1697705317739,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.31193733215332,0.9742659330368042,4.600303649902344,0.95900958776474,19.038318634033203,0.9737092852592468,14.569767951965332,0.9712707996368408,10.249892234802246,0.9679970145225525,8.23943042755127,0.9631890654563904,16.784650802612305,17179869184,2147483648,9035014144,432537600
104,1697705317845,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.31230926513672,0.9742591381072998,4.6007561683654785,0.9591415524482727,19.038673400878906,0.9737715125083923,14.57009506225586,0.9713330268859863,10.250246047973633,0.9681289196014404,8.239866256713867,0.963252067565918,16.784650802612305,17179869184,2147483648,9106268160,432537600
108,1697705317950,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.312557220458984,0.9743213653564453,4.600999355316162,0.9591348171234131,19.038877487182617,0.9738337397575378,14.570331573486328,0.9713269472122192,10.250445365905762,0.9681912064552307,8.24022102355957,0.9632453322410583,16.784650802612305,17179869184,2147483648,9108676608,432537600
108,1697705318059,0,0,0,0,0,0,0,0,0,0,0,0,53,58,51,57,55,55,24.312580108642578,0.9743139147758484,4.60103702545166,0.9591274857521057,19.03887176513672,0.9738262891769409,14.570289611816406,0.9713195562362671,10.250367164611816,0.9681837558746338,8.240227699279785,0.963238000869751,16.784650802612305,17179869184,2147483648,9109041152,432537600
101,1697705318167,0,0,0,0,0,0,0,0,0,0,0,0,42,43,41,43,42,42,24.312671661376953,0.9743064641952515,4.601071834564209,0.9591201543807983,19.038864135742188,0.9738194942474365,14.570316314697266,0.9713120460510254,10.25042724609375,0.9681763052940369,8.240240097045898,0.9632306098937988,16.784650802612305,17179869184,2147483648,9110736896,432537600
