Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705457184,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.193208694458008,0.9722075462341309,4.580606460571289,0.9572352170944214,18.911876678466797,0.9719315767288208,14.470789909362793,0.9695159196853638,10.184684753417969,0.9662742614746094,8.191147804260254,0.9613745808601379,10.8319730758667,17179869184,2147483648,8498040832,432537600
106,1697705457185,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.193193435668945,0.9722062349319458,4.58060359954834,0.9572345614433289,18.911863327026367,0.971930205821991,14.470849990844727,0.9695152044296265,10.184677124023438,0.9662728905677795,8.191142082214355,0.9613732695579529,10.8319730758667,17179869184,2147483648,8498786304,432537600
103,1697705457291,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.193355560302734,0.9722678065299988,4.58057165145874,0.9572272896766663,18.912065505981445,0.9719918370246887,14.470947265625,0.9695078134536743,10.184807777404785,0.9662656188011169,8.191149711608887,0.9613666534423828,10.8319730758667,17179869184,2147483648,8519733248,432537600
100,1697705457395,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.193584442138672,0.9722604155540466,4.580743789672852,0.9572206735610962,18.912405014038086,0.9719851613044739,14.471192359924316,0.9695011973381042,10.185005187988281,0.9663272500038147,8.191300392150879,0.9613593220710754,10.8319730758667,17179869184,2147483648,8541491200,432537600
105,1697705457496,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.19391632080078,0.9723917841911316,4.581333637237549,0.9574211239814758,18.912839889526367,0.9720474481582642,14.471713066101074,0.9696325063705444,10.185425758361816,0.9664585590362549,8.191927909851074,0.9614913463592529,10.8319730758667,17179869184,2147483648,8607531008,432537600
109,1697705457602,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.19442367553711,0.972661018371582,4.58198881149292,0.9578961730003357,18.913455963134766,0.9723857045173645,14.472293853759766,0.9699701070785522,10.18603801727295,0.9668658375740051,8.192492485046387,0.9618290662765503,10.8319730758667,17179869184,2147483648,8713854976,432537600
106,1697705457712,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.194791793823242,0.9726536273956299,4.582577705383301,0.9578895568847656,18.913864135742188,0.972446620464325,14.472744941711426,0.9699634313583374,10.186237335205078,0.9668585658073425,8.192981719970703,0.9618224501609802,11.704508781433105,17179869184,2147483648,8752816128,432537600
99,1697705457818,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.19523048400879,0.9727849364280701,4.5829572677612305,0.9580892324447632,18.91434097290039,0.9725779294967651,14.47325611114502,0.9700940847396851,10.186711311340332,0.9670581817626953,8.193402290344238,0.9620214700698853,11.704508781433105,17179869184,2147483648,8806051840,432537600
104,1697705457919,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.19575309753418,0.973329484462738,4.583615779876709,0.9585662484169006,18.914899826049805,0.9731225967407227,14.473835945129395,0.9706392884254456,10.187331199645996,0.9675345420837402,8.194036483764648,0.9624984264373779,11.704508781433105,17179869184,2147483648,8806051840,432537600
108,1697705458023,0,0,0,0,0,0,0,0,0,0,0,0,39,38,37,39,38,37,24.196069717407227,0.9733234643936157,4.583925724029541,0.9587660431861877,18.9154052734375,0.9731855392456055,14.474150657653809,0.9707015752792358,10.18780517578125,0.9677340984344482,8.194324493408203,0.9626291990280151,11.704508781433105,17179869184,2147483648,8806051840,432537600
