Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697705256437,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.366409301757813,0.9745984077453613,4.607443809509277,0.9589260220527649,19.09551429748535,0.9741779565811157,14.614017486572266,0.9715198278427124,10.27771282196045,0.9681606888771057,8.260513305664063,0.9632635116577148,10.162945747375488,17179869184,2147483648,8454352896,432537600
107,1697705256437,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.366409301757813,0.974597156047821,4.60744047164917,0.9589253664016724,19.095500946044922,0.9741765260696411,14.614006996154785,0.9715191125869751,10.277705192565918,0.9681599140167236,8.260507583618164,0.9632627367973328,10.162945747375488,17179869184,2147483648,8455065600,432537600
100,1697705256545,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.366657257080078,0.9746595025062561,4.6074748039245605,0.958918035030365,19.09568977355957,0.9741690754890442,14.614174842834473,0.9715116620063782,10.277759552001953,0.9681524634361267,8.260583877563477,0.9632554054260254,10.162945747375488,17179869184,2147483648,8472641536,432537600
108,1697705256646,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.366943359375,0.9747220277786255,4.60765266418457,0.9589112997055054,19.095989227294922,0.9741629362106323,14.614422798156738,0.9715048670768738,10.27796745300293,0.9681456685066223,8.260735511779785,0.9632486701011658,10.286080360412598,17179869184,2147483648,8509943808,432537600
105,1697705256756,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.36747169494629,0.9748551249504089,4.608316898345947,0.9591830968856812,19.096473693847656,0.9743653535842896,14.614999771118164,0.97177654504776,10.278587341308594,0.9683481454849243,8.261436462402344,0.9634511470794678,10.286080360412598,17179869184,2147483648,8588955648,432537600
100,1697705256862,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.367982864379883,0.975197434425354,4.608914375305176,0.9595962166786194,19.09702491760254,0.9747076630592346,14.615537643432617,0.9720503091812134,10.279208183288574,0.9687605500221252,8.262008666992188,0.9638635516166687,10.286080360412598,17179869184,2147483648,8673431552,432537600
103,1697705256962,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.36811065673828,0.9751906394958496,4.609578609466553,0.9595895409584045,19.097509384155273,0.9747008681297302,14.615784645080566,0.9721820950508118,10.279633522033691,0.9687544107437134,8.262300491333008,0.9638567566871643,10.286080360412598,17179869184,2147483648,8673431552,432537600
105,1697705257066,0,0,0,0,0,0,0,0,0,0,0,0,39,39,37,38,38,37,24.36860466003418,0.9753937125205994,4.610105991363525,0.9599319696426392,19.097877502441406,0.9749739170074463,14.616301536560059,0.9723851680755615,10.280184745788574,0.9690268039703369,8.262796401977539,0.9641299247741699,10.286080360412598,17179869184,2147483648,8673431552,432537600
103,1697705257172,0,0,0,0,0,0,0,0,0,0,0,0,65,69,62,67,61,64,24.3691349029541,0.9758759140968323,4.610840320587158,0.9603450298309326,19.098430633544922,0.975386917591095,14.616899490356445,0.972867488861084,10.280804634094238,0.9694398641586304,8.26343822479248,0.9645429253578186,10.286080360412598,17179869184,2147483648,8673431552,432537600
107,1697705257276,0,0,0,0,0,0,0,0,0,0,0,0,65,69,62,67,61,64,24.369365692138672,0.9758691191673279,4.61101770401001,0.9604775309562683,19.098773956298828,0.9754493832588196,14.617136001586914,0.9729306101799011,10.281083106994629,0.9695029854774475,8.263660430908203,0.9646061658859253,10.286080360412598,17179869184,2147483648,8673431552,432537600
104,1697705257384,0,0,0,0,0,0,0,0,0,0,0,0,65,69,62,67,61,64,24.369686126708984,0.9760009050369263,4.611538887023926,0.960540771484375,19.099185943603516,0.9755810499191284,14.617583274841309,0.9729238152503967,10.2814302444458,0.9695655703544617,8.264156341552734,0.9647379517555237,10.286080360412598,17179869184,2147483648,8673431552,432537600
104,1697705257489,0,0,0,0,0,0,0,0,0,0,0,0,65,69,62,67,61,64,24.370058059692383,0.9760639667510986,4.611926078796387,0.9606033563613892,19.099613189697266,0.9755749106407166,14.618041038513184,0.9729863405227661,10.28191089630127,0.9696980118751526,8.264588356018066,0.9648011922836304,10.286080360412598,17179869184,2147483648,9063464960,432537600
103,1697705257595,0,0,0,0,0,0,0,0,0,0,0,0,65,69,62,67,61,64,24.370447158813477,0.9761964082717896,4.612387180328369,0.9607358574867249,19.09996795654297,0.9756374359130859,14.618417739868164,0.9731187224388123,10.282391548156738,0.9697611331939697,8.265008926391602,0.9649337530136108,10.286080360412598,17179869184,2147483648,9128222720,432537600
