Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704657734,2375.4425506591797,4250,0,1.36875,28610.526123046875,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4316155904,0
103,1697704657735,2375.4572143554688,4250,0,1.3625,28610.583450317383,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4318060544,0
69,1697704657877,1974.2926940917969,3525,0,1.00625,28611.332321166992,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4317704192,0
109,1697704657947,2375.5135955810547,3525,0,1.0125000000000002,28611.716247558594,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4317339648,0
110,1697704658056,1934.8361053466797,3525,0,1.01875,28612.12533569336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4316790784,0
109,1697704658167,2375.531204223633,3525,0,1.0125000000000002,28612.5643157959,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4316426240,0
108,1697704658277,2375.5414123535156,3525,0,1.0375,28612.968338012695,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4315996160,0
109,1697704658386,2375.5535278320313,3525,0,1.0125000000000002,28613.35482788086,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4315631616,0
110,1697704658495,2375.5703125,3525,0,1.0125000000000002,28613.86817932129,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4315267072,0
108,1697704658606,2020.4201202392578,3525,0,1.0125000000000002,28614.288131713867,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4314902528,0
110,1697704658715,2375.6022338867188,3525,0,1.0125000000000002,28614.698196411133,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4314718208,0
110,1697704658826,2020.4357452392578,3525,0,1.0125000000000002,28615.22007751465,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4312514560,0
110,1697704658937,2375.658493041992,3525,0,1.0125000000000002,28615.635482788086,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4312293376,0
109,1697704659048,2375.6976470947266,3525,0,1.0125000000000002,28616.182373046875,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4312133632,0
109,1697704659157,2020.4683074951172,3525,0,1.0125000000000002,28616.578811645508,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4311842816,0
110,1697704659267,2020.4810791015625,3525,0,1.0125000000000002,28616.9861907959,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4311486464,0
110,1697704659378,2375.8171997070313,3525,0,1.0125000000000002,28617.454498291016,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4312100864,0
