Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704577488,2350.151641845703,4250,0,1.36875,28188.113159179688,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326825984,0
111,1697704577489,2350.171859741211,4250,0,1.3625,28188.19480895996,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4325457920,0
96,1697704577613,1951.1703796386719,3525,0,1.03125,28188.810302734375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326166528,0
109,1697704577710,2350.221237182617,3525,0,1.0375,28189.25033569336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4327194624,0
109,1697704577820,1951.2377166748047,3525,0,1.03125,28189.698501586914,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328738816,0
109,1697704577930,1920.8133239746094,3525,0,1.0375,28190.122817993164,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4329746432,0
109,1697704578039,2350.312286376953,3525,0,1.0125000000000002,28190.57635498047,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330909696,0
108,1697704578149,2008.018569946289,3525,0,1.0125000000000002,28190.983779907227,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331044864,0
109,1697704578258,2350.3599700927734,3525,0,1.0375,28191.449905395508,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4332531712,0
109,1697704578368,2350.3728637695313,3525,0,1.0125000000000002,28191.94320678711,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330786816,0
110,1697704578478,2350.4004516601563,3525,0,1.0125000000000002,28192.43440246582,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330717184,0
109,1697704578589,2133.36181640625,3525,0,1.03125,28192.8583984375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330799104,0
108,1697704578698,2350.440673828125,3525,0,1.0375,28193.254196166992,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330508288,0
109,1697704578806,2008.0775604248047,3525,0,1.0375,28193.736267089844,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330315776,0
108,1697704578916,2350.4796295166016,3525,0,1.0125000000000002,28194.32015991211,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4335697920,0
109,1697704579025,2315.536865234375,3525,0,1.0375,28194.76609802246,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4335230976,0
109,1697704579135,2350.5066680908203,3525,0,1.0125000000000002,28195.26904296875,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333821952,0
110,1697704579245,2350.524932861328,3525,0,1.0125000000000002,28195.677612304688,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333445120,0
108,1697704579355,2350.5535430908203,3525,0,1.0375,28196.1570892334,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333051904,0
110,1697704579464,2133.608200073242,3525,0,1.05625,28196.624114990234,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4332687360,0
110,1697704579575,2350.6008911132813,3525,0,1.0125000000000002,28197.092071533203,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4332326912,0
109,1697704579685,2350.6221771240234,3525,0,1.0125000000000002,28197.524703979492,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331929600,0
109,1697704579795,2350.6394653320313,3525,0,1.0125000000000002,28198.019104003906,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331540480,0
110,1697704579904,2350.6710052490234,3525,0,1.0125000000000002,28198.490325927734,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331175936,0
110,1697704580015,2350.6972045898438,3525,0,1.0125000000000002,28199.027252197266,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330799104,0
109,1697704580125,2350.729461669922,3525,0,1.0125000000000002,28199.463287353516,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330434560,0
111,1697704580235,2350.7694244384766,3525,0,1.0375,28199.874221801758,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330070016,0
110,1697704580347,2350.784194946289,3525,0,1.0125000000000002,28200.28971862793,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4329705472,0
111,1697704580457,1951.823257446289,3525,0,1.00625,28200.75274658203,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4329340928,0
110,1697704580569,2350.82568359375,3525,0,1.0125000000000002,28201.212158203125,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328771584,0
109,1697704580679,2350.848861694336,3525,0,1.0125000000000002,28201.639282226563,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328382464,0
111,1697704580789,2315.655242919922,3525,0,1.0375,28202.067291259766,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328017920,0
109,1697704580901,2008.232177734375,3525,0,1.0125000000000002,28202.48471069336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4327653376,0
108,1697704581010,1921.047592163086,3525,0,1.0375,28202.92088317871,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4327268352,0
109,1697704581118,2350.9445190429688,3525,0,1.0125000000000002,28203.398818969727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326879232,0
109,1697704581228,2350.980438232422,3525,0,1.0125000000000002,28203.837310791016,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326494208,0
109,1697704581338,2351.0099334716797,3525,0,1.0125000000000002,28204.228912353516,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326129664,0
