Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
110,1697704423111,2304.737075805664,3525,0,1.0125000000000002,27401.58038330078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4350185472,0
109,1697704423222,2296.289840698242,3525,0,1.0375,27402.061233520508,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4349759488,0
109,1697704423332,2304.7960205078125,3525,0,1.0125000000000002,27402.492279052734,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4349362176,0
109,1697704423442,2304.817657470703,3525,0,1.0125000000000002,27403.02409362793,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4348968960,0
110,1697704423552,2296.3133239746094,3525,0,1.05625,27403.437393188477,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4348350464,0
110,1697704423662,2304.8927612304688,3525,0,1.0125000000000002,27403.853454589844,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4347957248,0
110,1697704423774,2304.9469604492188,3525,0,1.0375,27404.290725708008,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4347564032,0
108,1697704423884,1908.5217590332031,3525,0,1.03125,27404.7508392334,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4358729728,0
108,1697704423993,2296.348861694336,3525,0,1.0375,27405.271545410156,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4358336512,0
109,1697704424102,2305.022415161133,3525,0,1.0125000000000002,27405.675247192383,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4357935104,0
109,1697704424212,2305.070068359375,3525,0,1.0125000000000002,27406.11701965332,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4357541888,0
108,1697704424321,2305.092330932617,3525,0,1.0375,27406.57261657715,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4357128192,0
109,1697704424430,1985.9795532226563,3525,0,1.0125000000000002,27407.056121826172,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4356734976,0
