Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704837484,1962.5373077392578,3400,0,1.00625,29510.806106567383,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328542208,0
104,1697704837484,1962.55322265625,4250,0,1.29375,29510.871002197266,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4334407680,0
68,1697704837629,2023.480209350586,3525,0,1.00625,29511.671676635742,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333694976,0
109,1697704837698,2427.6752319335938,3525,0,1.0125000000000002,29512.01808166504,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333334528,0
109,1697704837807,2427.7137756347656,3525,0,1.0125000000000002,29512.432739257813,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4333006848,0
110,1697704837916,2427.738754272461,3525,0,1.0375,29512.856643676758,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4332646400,0
108,1697704838027,2427.754867553711,3525,0,1.0125000000000002,29513.275268554688,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4332261376,0
111,1697704838136,2351.250961303711,3525,0,1.05625,29513.723114013672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331913216,0
110,1697704838248,2225.601348876953,3525,0,1.03125,29514.190505981445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331548672,0
111,1697704838358,2427.796096801758,3525,0,1.0125000000000002,29514.68426513672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4331220992,0
110,1697704838470,2427.830551147461,3525,0,1.0125000000000002,29515.09358215332,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330852352,0
108,1697704838581,2427.873260498047,3525,0,1.0125000000000002,29515.516967773438,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4330487808,0
97,1697704838701,2427.933319091797,3525,0,1.0375,29516.084228515625,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4328296448,0
109,1697704838799,2351.303695678711,3525,0,1.0375,29516.506729125977,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4327944192,0
109,1697704838909,1962.6914520263672,3525,0,1.01875,29516.929092407227,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4327575552,0
111,1697704839019,1962.705062866211,3525,0,1.01875,29517.381454467773,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326985728,0
108,1697704839130,2428.035125732422,3525,0,1.0125000000000002,29517.841079711914,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326584320,0
110,1697704839239,2428.067916870117,3525,0,1.0125000000000002,29518.374954223633,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4326232064,0
109,1697704839350,2351.356170654297,3525,0,1.05625,29518.828216552734,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4325711872,0
109,1697704839460,2044.9202575683594,3525,0,1.0125000000000002,29519.259216308594,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4325355520,0
109,1697704839570,2428.1436309814453,3525,0,1.0125000000000002,29519.687591552734,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4324970496,0
109,1697704839679,2428.1809692382813,3525,0,1.0125000000000002,29520.147399902344,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4324626432,0
108,1697704839789,2428.1994018554688,3525,0,1.0125000000000002,29520.661499023438,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4324253696,0
110,1697704839898,1962.8068084716797,3525,0,1.0375,29521.112335205078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4323905536,0
110,1697704840009,2044.972885131836,3525,0,1.0125000000000002,29521.647048950195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4336910336,0
111,1697704840120,2428.2652893066406,3525,0,1.0125000000000002,29522.139114379883,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4336525312,0
110,1697704840232,2428.2982635498047,3525,0,1.0125000000000002,29522.609634399414,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4336132096,0
110,1697704840342,1962.8548736572266,3525,0,1.01875,29523.099151611328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4335800320,0
110,1697704840453,2351.445831298828,3525,0,1.0375,29523.502822875977,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4335443968,0
