Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1697704117350,2211.588409423828,4250,0,1.36875,25789.726608276367,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4141273088,0
108,1697704117350,2211.6070556640625,4250,0,1.325,25789.797943115234,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4141793280,0
87,1697704117472,2211.626174926758,3525,0,1.0375,25790.362579345703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4141395968,0
115,1697704117561,2211.6375274658203,3525,0,1.0125000000000002,25790.776473999023,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4139192320,0
103,1697704117676,2211.6746520996094,3525,0,1.0125000000000002,25791.272583007813,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4149956608,0
100,1697704117780,1935.177734375,3525,0,1.0125000000000002,25791.60968017578,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4149608448,0
104,1697704117881,2243.458297729492,3525,0,1.0375,25791.922607421875,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4149248000,0
100,1697704117986,2211.751449584961,3525,0,1.0375,25792.274520874023,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148686848,0
102,1697704118086,2243.4764709472656,3525,0,1.0375,25792.643920898438,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148326400,0
102,1697704118188,2243.495147705078,3525,0,1.0375,25792.960083007813,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147965952,0
102,1697704118291,2211.7953186035156,3525,0,1.0125000000000002,25793.283813476563,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147560448,0
104,1697704118393,2211.8182983398438,3525,0,1.0125000000000002,25793.59210205078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147183616,0
105,1697704118498,2243.524383544922,3525,0,1.0375,25793.94773864746,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146794496,0
115,1697704118603,2211.847137451172,3525,0,1.01875,25794.366958618164,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146466816,0
103,1697704118719,1935.229736328125,3525,0,1.0125000000000002,25794.729415893555,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4149190656,0
110,1697704118823,2243.5491943359375,3525,0,1.0375,25795.069946289063,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148707328,0
119,1697704118933,2211.881851196289,3525,0,1.0125000000000002,25795.536361694336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148101120,0
102,1697704119053,1843.4474792480469,2820,1,0.875,25795.937225341797,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147740672,0
102,1697704119155,1843.4590759277344,3525,0,1.01875,25796.338485717773,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147380224,0
102,1697704119258,2211.934356689453,3525,0,1.0125000000000002,25796.668533325195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147019776,0
102,1697704119360,2243.5875396728516,3525,0,1.0375,25796.984451293945,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146651136,0
102,1697704119463,1969.8444061279297,3525,0,1.0375,25797.30975341797,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146237440,0
101,1697704119565,2243.6101989746094,3525,0,1.0375,25797.640502929688,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145872896,0
102,1697704119667,1935.30810546875,3525,0,1.0125000000000002,25798.0870513916,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4149174272,0
102,1697704119770,2211.9925537109375,3525,0,1.0125000000000002,25798.405670166016,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148772864,0
102,1697704119872,2212.006546020508,3525,0,1.0125000000000002,25798.72883605957,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148371456,0
102,1697704119975,2212.018844604492,3525,0,1.01875,25799.050262451172,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147867648,0
102,1697704120077,1969.9487915039063,3525,0,1.0375,25799.371780395508,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147507200,0
103,1697704120180,1969.9761505126953,3525,0,1.05625,25799.721267700195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147142656,0
100,1697704120284,2212.0626831054688,3525,0,1.0125000000000002,25800.143005371094,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146761728,0
102,1697704120384,1843.5512237548828,3525,0,1.01875,25800.505004882813,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146343936,0
102,1697704120487,2212.0885162353516,3525,0,1.0125000000000002,25800.833526611328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145983488,0
102,1697704120589,2212.107681274414,3525,0,1.01875,25801.143829345703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145623040,0
102,1697704120692,1970.0595397949219,3525,0,1.0375,25801.50633239746,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148961280,0
102,1697704120794,2212.1402740478516,3525,0,1.0125000000000002,25801.892959594727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148596736,0
102,1697704120896,1935.3680877685547,3525,0,1.0125000000000002,25802.19805908203,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148236288,0
102,1697704120999,1935.3834991455078,3525,0,1.0125000000000002,25802.512420654297,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147871744,0
102,1697704121101,1843.585220336914,3525,0,1.01875,25802.816665649414,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147511296,0
102,1697704121204,2212.168411254883,3525,0,1.0125000000000002,25803.132385253906,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147150848,0
103,1697704121306,2212.198257446289,3525,0,1.0125000000000002,25803.50225830078,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146794496,0
100,1697704121410,2212.218017578125,3525,0,1.01875,25803.81185913086,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146429952,0
101,1697704121511,2212.2503204345703,3525,0,1.0125000000000002,25804.145782470703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146077696,0
102,1697704121613,1935.4424438476563,3525,0,1.0125000000000002,25804.470169067383,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145717248,0
101,1697704121716,1843.6415252685547,3525,0,1.01875,25804.88621520996,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148830208,0
111,1697704121817,2212.2957153320313,3525,0,1.0375,25805.231872558594,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148473856,0
110,1697704121929,2243.7074279785156,3525,0,1.0375,25805.626052856445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148113408,0
101,1697704122040,2243.7173919677734,3525,0,1.0375,25805.97087097168,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147769344,0
102,1697704122142,2212.331588745117,3525,0,1.0125000000000002,25806.292068481445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147408896,0
126,1697704122245,2212.3436279296875,3525,0,1.0125000000000002,25806.621215820313,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147048448,0
102,1697704122372,2243.733123779297,3525,0,1.0625,25807.034255981445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146688000,0
101,1697704122474,2212.3731689453125,3525,0,1.01875,25807.39227294922,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146327552,0
102,1697704122576,1843.6989135742188,3525,0,1.01875,25807.71844482422,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145967104,0
110,1697704122678,2243.7674713134766,3525,0,1.0375,25808.072830200195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148748288,0
120,1697704122789,2212.396743774414,3525,0,1.01875,25808.413497924805,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148387840,0
103,1697704122910,1843.7377319335938,3525,0,1.0437500000000002,25808.810760498047,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148027392,0
107,1697704123013,2212.427719116211,3525,0,1.0125000000000002,25809.258209228516,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147482624,0
104,1697704123121,1970.4320373535156,3525,0,1.0375,25809.648025512695,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147040256,0
127,1697704123226,2212.444595336914,3525,0,1.0125000000000002,25810.01399230957,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146679808,0
102,1697704123354,2212.464889526367,3525,0,1.0125000000000002,25810.427963256836,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146315264,0
102,1697704123456,2212.4739532470703,3525,0,1.0375,25810.764923095703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145954816,0
102,1697704123559,2243.807174682617,3525,0,1.0375,25811.158767700195,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145594368,0
101,1697704123661,1970.5555877685547,3525,0,1.05625,25811.52099609375,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145782784,0
102,1697704123763,2212.505630493164,3525,0,1.01875,25811.91665649414,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148240384,0
102,1697704123866,1970.6103820800781,3525,0,1.05625,25812.235092163086,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147879936,0
101,1697704123968,2212.5205688476563,3525,0,1.0125000000000002,25812.54719543457,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147515392,0
102,1697704124071,2212.552749633789,3525,0,1.0125000000000002,25812.926681518555,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146954240,0
102,1697704124173,2212.5723724365234,3525,0,1.0125000000000002,25813.244079589844,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146593792,0
103,1697704124276,1935.5731048583984,3525,0,1.0125000000000002,25813.588272094727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146233344,0
100,1697704124379,1935.5898132324219,3525,0,1.0125000000000002,25813.953033447266,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145852416,0
104,1697704124480,1843.8409576416016,3525,0,1.01875,25814.319412231445,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145459200,0
117,1697704124585,1935.6085205078125,3525,0,1.0125000000000002,25814.71336364746,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145094656,0
107,1697704124702,1935.6299285888672,3525,0,1.0125000000000002,25815.104766845703,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148461568,0
121,1697704124810,1935.6427917480469,3525,0,1.0375,25815.474533081055,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4148080640,0
102,1697704124931,2212.657180786133,3525,0,1.0125000000000002,25815.858993530273,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147650560,0
102,1697704125033,2212.669906616211,3525,0,1.0125000000000002,25816.176651000977,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147265536,0
101,1697704125136,2243.8866577148438,3525,0,1.0375,25816.565887451172,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146876416,0
102,1697704125238,1843.908432006836,3525,0,1.01875,25816.88459777832,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146511872,0
102,1697704125341,1970.9071350097656,3525,0,1.03125,25817.2481842041,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146151424,0
102,1697704125443,2243.9041748046875,3525,0,1.0375,25817.562454223633,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145790976,0
102,1697704125545,1970.9300689697266,3525,0,1.03125,25817.925750732422,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145405952,0
102,1697704125648,2212.7413024902344,2820,1,0.86875,25818.28660583496,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4144955392,0
102,1697704125751,1810.2654418945313,3525,0,1.00625,25818.780853271484,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147937280,0
101,1697704125853,1935.7074584960938,3525,0,1.0375,25819.146286010742,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147503104,0
102,1697704125955,2212.768829345703,3525,0,1.0375,25819.53158569336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147146752,0
101,1697704126057,2212.7891387939453,3525,0,1.0375,25819.900848388672,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146548736,0
107,1697704126159,1843.977294921875,3525,0,1.0437500000000002,25820.23910522461,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146171904,0
107,1697704126267,1843.9879150390625,3525,0,1.01875,25820.742568969727,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145815552,0
114,1697704126375,1971.1241302490234,3525,0,1.05625,25821.14094543457,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145426432,0
115,1697704126490,1844.0002746582031,3525,0,1.01875,25821.57684326172,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4145065984,0
118,1697704126605,1971.2118530273438,3525,0,1.05625,25822.10905456543,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4144709632,0
115,1697704126724,1971.2714385986328,3525,0,1.05625,25822.73760986328,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147888128,0
112,1697704126840,2212.8453063964844,3525,0,1.0375,25823.382843017578,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4147531776,0
102,1697704126953,2243.975555419922,3525,0,1.0375,25823.743103027344,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146970624,0
102,1697704127056,2212.8651123046875,3525,0,1.0125000000000002,25824.074264526367,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4146614272,0
